arch,regime,act,width,width_paper,seedA,seedB,t,rq_t,src,status
mlp,mup,tanh,1024,1024,0,1,0.75,3.491175e-05,04_profile,ok
mlp,mup,tanh,1024,1024,0,1,0.8,2.523536e-05,04_profile,ok
mlp,mup,tanh,1024,1024,0,1,0.85,1.595646e-05,04_profile,ok
mlp,mup,tanh,1024,1024,0,1,0.9,7.885072e-06,04_profile,ok
mlp,mup,tanh,1024,1024,0,1,0.95,3.506232e-06,04_profile,ok
mlp,mup,tanh,1024,1024,0,1,1.0,1.692225e-06,04_profile,ok
mlp,mup,tanh,1024,1024,0,2,0.0,1.627096e-06,04_profile,ok
mlp,mup,tanh,1024,1024,0,2,0.05,4.510609e-06,04_profile,ok
mlp,mup,tanh,1024,1024,0,2,0.1,1.052429e-05,04_profile,ok
mlp,mup,tanh,1024,1024,0,2,0.15,1.665006e-05,04_profile,ok
mlp,mup,tanh,1024,1024,0,2,0.2,3.758329e-05,04_profile,ok
mlp,mup,tanh,1024,1024,0,2,0.25,6.111752e-05,04_profile,ok
mlp,mup,tanh,1024,1024,0,2,0.3,6.498942e-05,04_profile,ok
mlp,mup,tanh,1024,1024,0,2,0.35,5.580679e-05,04_profile,ok
mlp,mup,tanh,1024,1024,0,2,0.4,4.797799e-05,04_profile,ok
mlp,mup,tanh,1024,1024,0,2,0.45,3.485093e-05,04_profile,ok
mlp,mup,tanh,1024,1024,0,2,0.5,2.348706e-05,04_profile,ok
mlp,mup,tanh,1024,1024,0,2,0.55,2.86056e-05,04_profile,ok
mlp,mup,tanh,1024,1024,0,2,0.6,4.123689e-05,04_profile,ok
mlp,mup,tanh,1024,1024,0,2,0.65,5.136402e-05,04_profile,ok
mlp,mup,tanh,1024,1024,0,2,0.7,6.465843e-05,04_profile,ok
mlp,mup,tanh,1024,1024,0,2,0.75,5.777596e-05,04_profile,ok
mlp,mup,tanh,1024,1024,0,2,0.8,4.144786e-05,04_profile,ok
mlp,mup,tanh,1024,1024,0,2,0.85,3.01215e-05,04_profile,ok
mlp,mup,tanh,1024,1024,0,2,0.9,1.356186e-05,04_profile,ok
mlp,mup,tanh,1024,1024,0,2,0.95,6.299775e-06,04_profile,ok
mlp,mup,tanh,1024,1024,0,2,1.0,1.486068e-06,04_profile,ok
mlp,mup,tanh,1024,1024,0,3,0.0,1.407553e-06,04_profile,ok
mlp,mup,tanh,1024,1024,0,3,0.05,3.747282e-06,04_profile,ok
mlp,mup,tanh,1024,1024,0,3,0.1,9.942064e-06,04_profile,ok
mlp,mup,tanh,1024,1024,0,3,0.15,2.788346e-05,04_profile,ok
mlp,mup,tanh,1024,1024,0,3,0.2,5.978875e-05,04_profile,ok
mlp,mup,tanh,1024,1024,0,3,0.25,5.992162e-05,04_profile,ok
mlp,mup,tanh,1024,1024,0,3,0.3,5.127764e-05,04_profile,ok
mlp,mup,tanh,1024,1024,0,3,0.35,5.264734e-05,04_profile,ok
mlp,mup,tanh,1024,1024,0,3,0.4,4.7858e-05,04_profile,ok
mlp,mup,tanh,1024,1024,0,3,0.45,2.799751e-05,04_profile,ok
mlp,mup,tanh,1024,1024,0,3,0.5,3.40869e-05,04_profile,ok
mlp,mup,tanh,1024,1024,0,3,0.55,2.883977e-05,04_profile,ok
mlp,mup,tanh,1024,1024,0,3,0.6,3.561353e-05,04_profile,ok
mlp,mup,tanh,1024,1024,0,3,0.65,4.918705e-05,04_profile,ok
mlp,mup,tanh,1024,1024,0,3,0.7,6.240617e-05,04_profile,ok
mlp,mup,tanh,1024,1024,0,3,0.75,6.207315e-05,04_profile,ok
mlp,mup,tanh,1024,1024,0,3,0.8,3.555258e-05,04_profile,ok
mlp,mup,tanh,1024,1024,0,3,0.85,1.91041e-05,04_profile,ok
mlp,mup,tanh,1024,1024,0,3,0.9,1.129165e-05,04_profile,ok
mlp,mup,tanh,1024,1024,0,3,0.95,4.165648e-06,04_profile,ok
mlp,mup,tanh,1024,1024,0,3,1.0,1.683858e-06,04_profile,ok
mlp,mup,tanh,1024,1024,0,4,0.0,1.385184e-06,04_profile,ok
mlp,mup,tanh,1024,1024,0,4,0.05,3.262844e-06,04_profile,ok
mlp,mup,tanh,1024,1024,0,4,0.1,6.834737e-06,04_profile,ok
mlp,mup,tanh,1024,1024,0,4,0.15,1.460014e-05,04_profile,ok
mlp,mup,tanh,1024,1024,0,4,0.2,2.544367e-05,04_profile,ok
mlp,mup,tanh,1024,1024,0,4,0.25,4.007814e-05,04_profile,ok
mlp,mup,tanh,1024,1024,0,4,0.3,6.801212e-05,04_profile,ok
mlp,mup,tanh,1024,1024,0,4,0.35,7.499572e-05,04_profile,ok
mlp,mup,tanh,1024,1024,0,4,0.4,4.01981e-05,04_profile,ok
mlp,mup,tanh,1024,1024,0,4,0.45,2.580649e-05,04_profile,ok
mlp,mup,tanh,1024,1024,0,4,0.5,1.741619e-05,04_profile,ok
mlp,mup,tanh,1024,1024,0,4,0.55,2.523405e-05,04_profile,ok
mlp,mup,tanh,1024,1024,0,4,0.6,3.153484e-05,04_profile,ok
mlp,mup,tanh,1024,1024,0,4,0.65,4.638288e-05,04_profile,ok
mlp,mup,tanh,1024,1024,0,4,0.7,4.73675e-05,04_profile,ok
mlp,mup,tanh,1024,1024,0,4,0.75,5.49644e-05,04_profile,ok
mlp,mup,tanh,1024,1024,0,4,0.8,5.628603e-05,04_profile,ok
mlp,mup,tanh,1024,1024,0,4,0.85,3.489291e-05,04_profile,ok
mlp,mup,tanh,1024,1024,0,4,0.9,1.012494e-05,04_profile,ok
mlp,mup,tanh,1024,1024,0,4,0.95,3.813882e-06,04_profile,ok
mlp,mup,tanh,1024,1024,0,4,1.0,1.593905e-06,04_profile,ok
mlp,mup,tanh,1024,1024,1,2,0.0,1.313964e-06,04_profile,ok
mlp,mup,tanh,1024,1024,1,2,0.05,2.570413e-06,04_profile,ok
mlp,mup,tanh,1024,1024,1,2,0.1,7.535789e-06,04_profile,ok
mlp,mup,tanh,1024,1024,1,2,0.15,1.745613e-05,04_profile,ok
mlp,mup,tanh,1024,1024,1,2,0.2,3.024192e-05,04_profile,ok
mlp,mup,tanh,1024,1024,1,2,0.25,3.596559e-05,04_profile,ok
mlp,mup,tanh,1024,1024,1,2,0.3,3.740125e-05,04_profile,ok
mlp,mup,tanh,1024,1024,1,2,0.35,4.992234e-05,04_profile,ok
mlp,mup,tanh,1024,1024,1,2,0.4,3.67939e-05,04_profile,ok
mlp,mup,tanh,1024,1024,1,2,0.45,2.494869e-05,04_profile,ok
mlp,mup,tanh,1024,1024,1,2,0.5,2.238641e-05,04_profile,ok
mlp,mup,tanh,1024,1024,1,2,0.55,2.399527e-05,04_profile,ok
mlp,mup,tanh,1024,1024,1,2,0.6,3.812309e-05,04_profile,ok
mlp,mup,tanh,1024,1024,1,2,0.65,4.280406e-05,04_profile,ok
mlp,mup,tanh,1024,1024,1,2,0.7,3.947965e-05,04_profile,ok
mlp,mup,tanh,1024,1024,1,2,0.75,4.147986e-05,04_profile,ok
mlp,mup,tanh,1024,1024,1,2,0.8,3.08597e-05,04_profile,ok
mlp,mup,tanh,1024,1024,1,2,0.85,1.590806e-05,04_profile,ok
mlp,mup,tanh,1024,1024,1,2,0.9,8.505443e-06,04_profile,ok
mlp,mup,tanh,1024,1024,1,2,0.95,3.46076e-06,04_profile,ok
mlp,mup,tanh,1024,1024,1,2,1.0,1.444741e-06,04_profile,ok
mlp,mup,tanh,1024,1024,1,3,0.0,1.70843e-06,04_profile,ok
mlp,mup,tanh,1024,1024,1,3,0.05,4.161242e-06,04_profile,ok
mlp,mup,tanh,1024,1024,1,3,0.1,1.156638e-05,04_profile,ok
mlp,mup,tanh,1024,1024,1,3,0.15,3.195598e-05,04_profile,ok
mlp,mup,tanh,1024,1024,1,3,0.2,4.127065e-05,04_profile,ok
mlp,mup,tanh,1024,1024,1,3,0.25,6.192615e-05,04_profile,ok
mlp,mup,tanh,1024,1024,1,3,0.3,4.927749e-05,04_profile,ok
mlp,mup,tanh,1024,1024,1,3,0.35,4.926862e-05,04_profile,ok
mlp,mup,tanh,1024,1024,1,3,0.4,3.259819e-05,04_profile,ok
mlp,mup,tanh,1024,1024,1,3,0.45,4.069012e-05,04_profile,ok
mlp,mup,tanh,1024,1024,1,3,0.5,3.422232e-05,04_profile,ok
mlp,mup,tanh,1024,1024,1,3,0.55,3.051496e-05,04_profile,ok
mlp,mup,tanh,1024,1024,1,3,0.6,4.026852e-05,04_profile,ok
mlp,mup,tanh,1024,1024,1,3,0.65,6.369751e-05,04_profile,ok
mlp,mup,tanh,1024,1024,1,3,0.7,6.909879e-05,04_profile,ok
mlp,mup,tanh,1024,1024,1,3,0.75,5.771781e-05,04_profile,ok
mlp,mup,tanh,1024,1024,1,3,0.8,3.523644e-05,04_profile,ok
mlp,mup,tanh,1024,1024,1,3,0.85,2.335476e-05,04_profile,ok
mlp,mup,tanh,1024,1024,1,3,0.9,9.094058e-06,04_profile,ok
mlp,mup,tanh,1024,1024,1,3,0.95,3.699541e-06,04_profile,ok
mlp,mup,tanh,1024,1024,1,3,1.0,1.730681e-06,04_profile,ok
mlp,mup,tanh,1024,1024,1,4,0.0,1.426694e-06,04_profile,ok
mlp,mup,tanh,1024,1024,1,4,0.05,3.292545e-06,04_profile,ok
mlp,mup,tanh,1024,1024,1,4,0.1,9.854594e-06,04_profile,ok
mlp,mup,tanh,1024,1024,1,4,0.15,3.214151e-05,04_profile,ok
mlp,mup,tanh,1024,1024,1,4,0.2,4.071627e-05,04_profile,ok
mlp,mup,tanh,1024,1024,1,4,0.25,5.686775e-05,04_profile,ok
mlp,mup,tanh,1024,1024,1,4,0.3,5.049576e-05,04_profile,ok
mlp,mup,tanh,1024,1024,1,4,0.35,5.223682e-05,04_profile,ok
mlp,mup,tanh,1024,1024,1,4,0.4,3.84161e-05,04_profile,ok
mlp,mup,tanh,1024,1024,1,4,0.45,2.233106e-05,04_profile,ok
mlp,mup,tanh,1024,1024,1,4,0.5,2.396567e-05,04_profile,ok
mlp,mup,tanh,1024,1024,1,4,0.55,3.048727e-05,04_profile,ok
mlp,mup,tanh,1024,1024,1,4,0.6,4.227591e-05,04_profile,ok
mlp,mup,tanh,1024,1024,1,4,0.65,4.328348e-05,04_profile,ok
mlp,mup,tanh,1024,1024,1,4,0.7,5.381573e-05,04_profile,ok
mlp,mup,tanh,1024,1024,1,4,0.75,7.958781e-05,04_profile,ok
mlp,mup,tanh,1024,1024,1,4,0.8,3.771249e-05,04_profile,ok
mlp,mup,tanh,1024,1024,1,4,0.85,1.910051e-05,04_profile,ok
mlp,mup,tanh,1024,1024,1,4,0.9,6.748506e-06,04_profile,ok
mlp,mup,tanh,1024,1024,1,4,0.95,3.338296e-06,04_profile,ok
mlp,mup,tanh,1024,1024,1,4,1.0,1.445732e-06,04_profile,ok
mlp,mup,tanh,1024,1024,2,3,0.0,1.340358e-06,04_profile,ok
mlp,mup,tanh,1024,1024,2,3,0.05,2.759932e-06,04_profile,ok
mlp,mup,tanh,1024,1024,2,3,0.1,7.54126e-06,04_profile,ok
mlp,mup,tanh,1024,1024,2,3,0.15,1.845661e-05,04_profile,ok
mlp,mup,tanh,1024,1024,2,3,0.2,3.822252e-05,04_profile,ok
mlp,mup,tanh,1024,1024,2,3,0.25,4.808338e-05,04_profile,ok
mlp,mup,tanh,1024,1024,2,3,0.3,5.873051e-05,04_profile,ok
mlp,mup,tanh,1024,1024,2,3,0.35,5.892909e-05,04_profile,ok
mlp,mup,tanh,1024,1024,2,3,0.4,4.125523e-05,04_profile,ok
mlp,mup,tanh,1024,1024,2,3,0.45,2.592242e-05,04_profile,ok
mlp,mup,tanh,1024,1024,2,3,0.5,2.704276e-05,04_profile,ok
mlp,mup,tanh,1024,1024,2,3,0.55,2.523105e-05,04_profile,ok
mlp,mup,tanh,1024,1024,2,3,0.6,3.323008e-05,04_profile,ok
mlp,mup,tanh,1024,1024,2,3,0.65,3.366151e-05,04_profile,ok
mlp,mup,tanh,1024,1024,2,3,0.7,5.343474e-05,04_profile,ok
mlp,mup,tanh,1024,1024,2,3,0.75,6.759928e-05,04_profile,ok
mlp,mup,tanh,1024,1024,2,3,0.8,4.807851e-05,04_profile,ok
mlp,mup,tanh,1024,1024,2,3,0.85,2.446823e-05,04_profile,ok
mlp,mup,tanh,1024,1024,2,3,0.9,1.019611e-05,04_profile,ok
mlp,mup,tanh,1024,1024,2,3,0.95,4.925303e-06,04_profile,ok
mlp,mup,tanh,1024,1024,2,3,1.0,1.635537e-06,04_profile,ok
mlp,mup,tanh,1024,1024,2,4,0.0,1.412884e-06,04_profile,ok
mlp,mup,tanh,1024,1024,2,4,0.05,3.928501e-06,04_profile,ok
mlp,mup,tanh,1024,1024,2,4,0.1,1.195938e-05,04_profile,ok
mlp,mup,tanh,1024,1024,2,4,0.15,1.93749e-05,04_profile,ok
mlp,mup,tanh,1024,1024,2,4,0.2,2.980394e-05,04_profile,ok
mlp,mup,tanh,1024,1024,2,4,0.25,3.745868e-05,04_profile,ok
mlp,mup,tanh,1024,1024,2,4,0.3,4.037945e-05,04_profile,ok
mlp,mup,tanh,1024,1024,2,4,0.35,4.094185e-05,04_profile,ok
mlp,mup,tanh,1024,1024,2,4,0.4,2.97861e-05,04_profile,ok
mlp,mup,tanh,1024,1024,2,4,0.45,2.149284e-05,04_profile,ok
mlp,mup,tanh,1024,1024,2,4,0.5,1.607853e-05,04_profile,ok
mlp,mup,tanh,1024,1024,2,4,0.55,1.852425e-05,04_profile,ok
mlp,mup,tanh,1024,1024,2,4,0.6,2.463226e-05,04_profile,ok
mlp,mup,tanh,1024,1024,2,4,0.65,3.846141e-05,04_profile,ok
mlp,mup,tanh,1024,1024,2,4,0.7,4.968558e-05,04_profile,ok
mlp,mup,tanh,1024,1024,2,4,0.75,4.633099e-05,04_profile,ok
mlp,mup,tanh,1024,1024,2,4,0.8,4.017979e-05,04_profile,ok
mlp,mup,tanh,1024,1024,2,4,0.85,2.88868e-05,04_profile,ok
mlp,mup,tanh,1024,1024,2,4,0.9,1.178178e-05,04_profile,ok
mlp,mup,tanh,1024,1024,2,4,0.95,4.674381e-06,04_profile,ok
mlp,mup,tanh,1024,1024,2,4,1.0,1.583756e-06,04_profile,ok
mlp,mup,tanh,1024,1024,3,4,0.0,1.456956e-06,04_profile,ok
mlp,mup,tanh,1024,1024,3,4,0.05,3.558606e-06,04_profile,ok
mlp,mup,tanh,1024,1024,3,4,0.1,6.753422e-06,04_profile,ok
mlp,mup,tanh,1024,1024,3,4,0.15,1.450629e-05,04_profile,ok
mlp,mup,tanh,1024,1024,3,4,0.2,3.733559e-05,04_profile,ok
mlp,mup,tanh,1024,1024,3,4,0.25,5.918045e-05,04_profile,ok
mlp,mup,tanh,1024,1024,3,4,0.3,7.330056e-05,04_profile,ok
mlp,mup,tanh,1024,1024,3,4,0.35,4.636403e-05,04_profile,ok
mlp,mup,tanh,1024,1024,3,4,0.4,3.900837e-05,04_profile,ok
mlp,mup,tanh,1024,1024,3,4,0.45,2.553111e-05,04_profile,ok
mlp,mup,tanh,1024,1024,3,4,0.5,2.693868e-05,04_profile,ok
mlp,mup,tanh,1024,1024,3,4,0.55,2.838448e-05,04_profile,ok
mlp,mup,tanh,1024,1024,3,4,0.6,3.565223e-05,04_profile,ok
mlp,mup,tanh,1024,1024,3,4,0.65,4.874311e-05,04_profile,ok
mlp,mup,tanh,1024,1024,3,4,0.7,6.181417e-05,04_profile,ok
mlp,mup,tanh,1024,1024,3,4,0.75,6.429048e-05,04_profile,ok
mlp,mup,tanh,1024,1024,3,4,0.8,3.689595e-05,04_profile,ok
mlp,mup,tanh,1024,1024,3,4,0.85,1.970977e-05,04_profile,ok
mlp,mup,tanh,1024,1024,3,4,0.9,8.96774e-06,04_profile,ok
mlp,mup,tanh,1024,1024,3,4,0.95,4.257122e-06,04_profile,ok
mlp,mup,tanh,1024,1024,3,4,1.0,1.542116e-06,04_profile,ok
mlp,mup,tanh,2048,2048,0,1,0.0,4.265071e-07,04_profile,ok
mlp,mup,tanh,2048,2048,0,1,0.05,1.371957e-06,04_profile,ok
mlp,mup,tanh,2048,2048,0,1,0.1,3.531673e-06,04_profile,ok
mlp,mup,tanh,2048,2048,0,1,0.15,8.810382e-06,04_profile,ok
mlp,mup,tanh,2048,2048,0,1,0.2,1.672829e-05,04_profile,ok
mlp,mup,tanh,2048,2048,0,1,0.25,1.545953e-05,04_profile,ok
mlp,mup,tanh,2048,2048,0,1,0.3,1.423541e-05,04_profile,ok
mlp,mup,tanh,2048,2048,0,1,0.35,1.140752e-05,04_profile,ok
mlp,mup,tanh,2048,2048,0,1,0.4,6.482996e-06,04_profile,ok
mlp,mup,tanh,2048,2048,0,1,0.45,6.179265e-06,04_profile,ok
mlp,mup,tanh,2048,2048,0,1,0.5,4.984643e-06,04_profile,ok
mlp,mup,tanh,2048,2048,0,1,0.55,6.784581e-06,04_profile,ok
mlp,mup,tanh,2048,2048,0,1,0.6,1.050613e-05,04_profile,ok
mlp,mup,tanh,2048,2048,0,1,0.65,1.62194e-05,04_profile,ok
mlp,mup,tanh,2048,2048,0,1,0.7,1.585799e-05,04_profile,ok
mlp,mup,tanh,2048,2048,0,1,0.75,1.31852e-05,04_profile,ok
mlp,mup,tanh,2048,2048,0,1,0.8,9.066831e-06,04_profile,ok
mlp,mup,tanh,2048,2048,0,1,0.85,6.516378e-06,04_profile,ok
mlp,mup,tanh,2048,2048,0,1,0.9,2.822988e-06,04_profile,ok
mlp,mup,tanh,2048,2048,0,1,0.95,1.067446e-06,04_profile,ok
mlp,mup,tanh,2048,2048,0,1,1.0,4.382756e-07,04_profile,ok
mlp,mup,tanh,2048,2048,0,2,0.0,4.916639e-07,04_profile,ok
mlp,mup,tanh,2048,2048,0,2,0.05,1.2731e-06,04_profile,ok
mlp,mup,tanh,2048,2048,0,2,0.1,4.098934e-06,04_profile,ok
mlp,mup,tanh,2048,2048,0,2,0.15,9.314421e-06,04_profile,ok
mlp,mup,tanh,2048,2048,0,2,0.2,1.570779e-05,04_profile,ok
mlp,mup,tanh,2048,2048,0,2,0.25,1.848367e-05,04_profile,ok
mlp,mup,tanh,2048,2048,0,2,0.3,2.367445e-05,04_profile,ok
mlp,mup,tanh,2048,2048,0,2,0.35,1.666661e-05,04_profile,ok
mlp,mup,tanh,2048,2048,0,2,0.4,1.076626e-05,04_profile,ok
mlp,mup,tanh,2048,2048,0,2,0.45,5.946745e-06,04_profile,ok
mlp,mup,tanh,2048,2048,0,2,0.5,7.033196e-06,04_profile,ok
mlp,mup,tanh,2048,2048,0,2,0.55,1.160424e-05,04_profile,ok
mlp,mup,tanh,2048,2048,0,2,0.6,1.41614e-05,04_profile,ok
mlp,mup,tanh,2048,2048,0,2,0.65,1.176004e-05,04_profile,ok
mlp,mup,tanh,2048,2048,0,2,0.7,1.358791e-05,04_profile,ok
mlp,mup,tanh,2048,2048,0,2,0.75,1.522428e-05,04_profile,ok
mlp,mup,tanh,2048,2048,0,2,0.8,1.367511e-05,04_profile,ok
mlp,mup,tanh,2048,2048,0,2,0.85,9.100978e-06,04_profile,ok
mlp,mup,tanh,2048,2048,0,2,0.9,3.033475e-06,04_profile,ok
mlp,mup,tanh,2048,2048,0,2,0.95,1.074278e-06,04_profile,ok
mlp,mup,tanh,2048,2048,0,2,1.0,4.730498e-07,04_profile,ok
mlp,mup,tanh,2048,2048,0,3,0.0,4.743645e-07,04_profile,ok
mlp,mup,tanh,2048,2048,0,3,0.05,1.37143e-06,04_profile,ok
mlp,mup,tanh,2048,2048,0,3,0.1,3.829313e-06,04_profile,ok
mlp,mup,tanh,2048,2048,0,3,0.15,8.869858e-06,04_profile,ok
mlp,mup,tanh,2048,2048,0,3,0.2,1.84097e-05,04_profile,ok
mlp,mup,tanh,2048,2048,0,3,0.25,1.907236e-05,04_profile,ok
mlp,mup,tanh,2048,2048,0,3,0.3,1.642106e-05,04_profile,ok
mlp,mup,tanh,2048,2048,0,3,0.35,8.129026e-06,04_profile,ok
mlp,mup,tanh,2048,2048,0,3,0.4,7.34828e-06,04_profile,ok
mlp,mup,tanh,2048,2048,0,3,0.45,8.440079e-06,04_profile,ok
mlp,mup,tanh,2048,2048,0,3,0.5,6.233513e-06,04_profile,ok
mlp,mup,tanh,2048,2048,0,3,0.55,6.482742e-06,04_profile,ok
mlp,mup,tanh,2048,2048,0,3,0.6,7.729273e-06,04_profile,ok
mlp,mup,tanh,2048,2048,0,3,0.65,1.515343e-05,04_profile,ok
mlp,mup,tanh,2048,2048,0,3,0.7,1.532463e-05,04_profile,ok
mlp,mup,tanh,2048,2048,0,3,0.75,1.600295e-05,04_profile,ok
mlp,mup,tanh,2048,2048,0,3,0.8,1.393764e-05,04_profile,ok
mlp,mup,tanh,2048,2048,0,3,0.85,1.42244e-05,04_profile,ok
mlp,mup,tanh,2048,2048,0,3,0.9,4.917215e-06,04_profile,ok
mlp,mup,tanh,2048,2048,0,3,0.95,1.451695e-06,04_profile,ok
mlp,mup,tanh,2048,2048,0,3,1.0,5.085143e-07,04_profile,ok
mlp,mup,tanh,2048,2048,0,4,0.0,4.434898e-07,04_profile,ok
mlp,mup,tanh,2048,2048,0,4,0.05,1.004153e-06,04_profile,ok
mlp,mup,tanh,2048,2048,0,4,0.1,2.622041e-06,04_profile,ok
mlp,mup,tanh,2048,2048,0,4,0.15,6.114934e-06,04_profile,ok
mlp,mup,tanh,2048,2048,0,4,0.2,1.088022e-05,04_profile,ok
mlp,mup,tanh,2048,2048,0,4,0.25,1.61647e-05,04_profile,ok
mlp,mup,tanh,2048,2048,0,4,0.3,1.69627e-05,04_profile,ok
mlp,mup,tanh,2048,2048,0,4,0.35,1.14811e-05,04_profile,ok
mlp,mup,tanh,2048,2048,0,4,0.4,9.081923e-06,04_profile,ok
mlp,mup,tanh,2048,2048,0,4,0.45,8.01108e-06,04_profile,ok
mlp,mup,tanh,2048,2048,0,4,0.5,6.290045e-06,04_profile,ok
mlp,mup,tanh,2048,2048,0,4,0.55,7.30361e-06,04_profile,ok
mlp,mup,tanh,2048,2048,0,4,0.6,1.262821e-05,04_profile,ok
mlp,mup,tanh,2048,2048,0,4,0.65,1.963423e-05,04_profile,ok
mlp,mup,tanh,2048,2048,0,4,0.7,1.399528e-05,04_profile,ok
mlp,mup,tanh,2048,2048,0,4,0.75,1.115822e-05,04_profile,ok
mlp,mup,tanh,2048,2048,0,4,0.8,6.643778e-06,04_profile,ok
mlp,mup,tanh,2048,2048,0,4,0.85,4.158291e-06,04_profile,ok
mlp,mup,tanh,2048,2048,0,4,0.9,1.885816e-06,04_profile,ok
mlp,mup,tanh,2048,2048,0,4,0.95,8.652386e-07,04_profile,ok
mlp,mup,tanh,2048,2048,0,4,1.0,3.927281e-07,04_profile,ok
mlp,mup,tanh,2048,2048,1,2,0.0,4.569872e-07,04_profile,ok
mlp,mup,tanh,2048,2048,1,2,0.05,1.575666e-06,04_profile,ok
mlp,mup,tanh,2048,2048,1,2,0.1,4.258323e-06,04_profile,ok
mlp,mup,tanh,2048,2048,1,2,0.15,8.606118e-06,04_profile,ok
mlp,mup,tanh,2048,2048,1,2,0.2,1.617863e-05,04_profile,ok
mlp,mup,tanh,2048,2048,1,2,0.25,2.735385e-05,04_profile,ok
mlp,mup,tanh,2048,2048,1,2,0.3,1.951667e-05,04_profile,ok
mlp,mup,tanh,2048,2048,1,2,0.35,1.739832e-05,04_profile,ok
mlp,mup,tanh,2048,2048,1,2,0.4,1.216595e-05,04_profile,ok
mlp,mup,tanh,2048,2048,1,2,0.45,7.044768e-06,04_profile,ok
mlp,mup,tanh,2048,2048,1,2,0.5,7.293303e-06,04_profile,ok
mlp,mup,tanh,2048,2048,1,2,0.55,1.697295e-05,04_profile,ok
mlp,mup,tanh,2048,2048,1,2,0.6,1.887693e-05,04_profile,ok
mlp,mup,tanh,2048,2048,1,2,0.65,1.550553e-05,04_profile,ok
mlp,mup,tanh,2048,2048,1,2,0.7,1.581256e-05,04_profile,ok
mlp,mup,tanh,2048,2048,1,2,0.75,1.079631e-05,04_profile,ok
mlp,mup,tanh,2048,2048,1,2,0.8,1.406543e-05,04_profile,ok
mlp,mup,tanh,2048,2048,1,2,0.85,8.723954e-06,04_profile,ok
mlp,mup,tanh,2048,2048,1,2,0.9,4.629847e-06,04_profile,ok
mlp,mup,tanh,2048,2048,1,2,0.95,1.565142e-06,04_profile,ok
mlp,mup,tanh,2048,2048,1,2,1.0,5.283508e-07,04_profile,ok
mlp,mup,tanh,2048,2048,1,3,0.0,5.412525e-07,04_profile,ok
mlp,mup,tanh,2048,2048,1,3,0.05,1.178665e-06,04_profile,ok
mlp,mup,tanh,2048,2048,1,3,0.1,2.313419e-06,04_profile,ok
mlp,mup,tanh,2048,2048,1,3,0.15,6.107104e-06,04_profile,ok
mlp,mup,tanh,2048,2048,1,3,0.2,1.474519e-05,04_profile,ok
mlp,mup,tanh,2048,2048,1,3,0.25,2.331074e-05,04_profile,ok
mlp,mup,tanh,2048,2048,1,3,0.3,3.073259e-05,04_profile,ok
mlp,mup,tanh,2048,2048,1,3,0.35,2.001196e-05,04_profile,ok
mlp,mup,tanh,2048,2048,1,3,0.4,1.289365e-05,04_profile,ok
mlp,mup,tanh,2048,2048,1,3,0.45,7.643904e-06,04_profile,ok
mlp,mup,tanh,2048,2048,1,3,0.5,8.119308e-06,04_profile,ok
mlp,mup,tanh,2048,2048,1,3,0.55,8.965754e-06,04_profile,ok
mlp,mup,tanh,2048,2048,1,3,0.6,1.563354e-05,04_profile,ok
mlp,mup,tanh,2048,2048,1,3,0.65,1.918269e-05,04_profile,ok
mlp,mup,tanh,2048,2048,1,3,0.7,1.646622e-05,04_profile,ok
mlp,mup,tanh,2048,2048,1,3,0.75,1.812746e-05,04_profile,ok
mlp,mup,tanh,2048,2048,1,3,0.8,1.311457e-05,04_profile,ok
mlp,mup,tanh,2048,2048,1,3,0.85,8.244762e-06,04_profile,ok
mlp,mup,tanh,2048,2048,1,3,0.9,3.351836e-06,04_profile,ok
mlp,mup,tanh,2048,2048,1,3,0.95,1.247288e-06,04_profile,ok
mlp,mup,tanh,2048,2048,1,3,1.0,4.674969e-07,04_profile,ok
mlp,mup,tanh,2048,2048,1,4,0.0,5.155587e-07,04_profile,ok
mlp,mup,tanh,2048,2048,1,4,0.05,1.213492e-06,04_profile,ok
mlp,mup,tanh,2048,2048,1,4,0.1,3.33547e-06,04_profile,ok
mlp,mup,tanh,2048,2048,1,4,0.15,8.914053e-06,04_profile,ok
mlp,mup,tanh,2048,2048,1,4,0.2,2.000476e-05,04_profile,ok
mlp,mup,tanh,2048,2048,1,4,0.25,1.768947e-05,04_profile,ok
mlp,mup,tanh,2048,2048,1,4,0.3,1.4151e-05,04_profile,ok
mlp,mup,tanh,2048,2048,1,4,0.35,1.331438e-05,04_profile,ok
mlp,mup,tanh,2048,2048,1,4,0.4,1.122357e-05,04_profile,ok
mlp,mup,tanh,2048,2048,1,4,0.45,8.246905e-06,04_profile,ok
mlp,mup,tanh,2048,2048,1,4,0.5,7.417167e-06,04_profile,ok
mlp,mup,tanh,2048,2048,1,4,0.55,9.539432e-06,04_profile,ok
mlp,mup,tanh,2048,2048,1,4,0.6,1.069656e-05,04_profile,ok
mlp,mup,tanh,2048,2048,1,4,0.65,1.614503e-05,04_profile,ok
mlp,mup,tanh,2048,2048,1,4,0.7,1.683441e-05,04_profile,ok
mlp,mup,tanh,2048,2048,1,4,0.75,1.723015e-05,04_profile,ok
mlp,mup,tanh,2048,2048,1,4,0.8,1.117926e-05,04_profile,ok
mlp,mup,tanh,2048,2048,1,4,0.85,5.811596e-06,04_profile,ok
mlp,mup,tanh,2048,2048,1,4,0.9,2.631975e-06,04_profile,ok
