arch,regime,act,width,width_paper,smooth,seedA,seedB,dnorm,rq_A,rq_mid,rq_B,flen_A,flen_mid,flen_B,lmax_A,lmax_mid,lmax_B,trP_A,trP_mid,trP_B,trP_sem_A,trP_sem_mid,trP_sem_B,align_A,align_mid,align_B,spec_A,spec_mid,spec_B,ov1_mid,top1_mid,src_rq,src_lmax,src_trP,status
cnn,mup,swish,8,512,1,0,4,134.5714,2.636363e-05,9.426642e-05,2.126841e-05,0.23871557385209466,0.8535570611969053,0.19257972813575475,0.90942,,,,,,,,,,,,2.8989498801433883e-05,,,,,02_geodesic,02_geodesic,,ok
cnn,mup,swish,8,512,1,1,2,135.3402,2.529046e-05,7.467061e-05,1.655231e-05,0.23162229521526512,0.683869651770823,0.15159408066577615,0.9957199999999999,,,,,,,,,,,,2.539916844092717e-05,,,,,02_geodesic,02_geodesic,,ok
cnn,mup,swish,8,512,1,1,3,135.1339,2.003089e-05,8.242244e-05,2.11424e-05,0.18289375307710168,0.7525651326212778,0.19304249012686478,0.9957199999999999,,,,,,,,,,,,2.011699072028281e-05,,,,,02_geodesic,02_geodesic,,ok
cnn,mup,swish,8,512,1,1,4,135.3514,2.360438e-05,0.0001097702,1.729665e-05,0.21621613829037353,1.005495113337523,0.15843732681647174,0.9957199999999999,,,,,,,,,,,,2.3705840999477765e-05,,,,,02_geodesic,02_geodesic,,ok
cnn,mup,swish,8,512,1,2,3,135.5585,2.710885e-05,8.462973e-05,2.65529e-05,0.24907756306961848,0.7775824836405744,0.24396946474790604,0.95263,,,,,,,,,,,,2.8456851033454753e-05,,,,,02_geodesic,02_geodesic,,ok
cnn,mup,swish,8,512,1,2,4,135.7297,2.750019e-05,0.0001610745,2.278524e-05,0.25331183274612645,1.483701632740208,0.2098811282380358,0.95263,,,,,,,,,,,,2.886765060936565e-05,,,,,02_geodesic,02_geodesic,,ok
cnn,mup,swish,8,512,1,3,4,134.917,1.717295e-05,8.421148e-05,1.914283e-05,0.15629614312247628,0.7664338119330429,0.17422460890232794,0.92817,,,,,,,,,,,,1.8501944686856933e-05,,,,,02_geodesic,02_geodesic,,ok
cnn,mup,tanh,1,64,1,0,1,75.04,0.0009931586,0.005694346,0.001373645,2.7962388328268806,16.0324357184768,3.867498596416,6.2334,,,,,,,,,,,,0.0001593285526358007,,,,,02_geodesic,02_geodesic,,ok
cnn,mup,tanh,1,64,1,0,2,75.7375,0.002285908,0.008363876,0.002198849,6.556177196074063,23.98830272346531,6.306484631669454,6.2334,,,,,,,,,,,,0.00036671928642474416,,,,,02_geodesic,02_geodesic,,ok
cnn,mup,tanh,1,64,1,0,3,75.4307,0.0009435675,0.004872391,0.001560097,2.6843506999791167,13.861442018108878,4.438312546781571,6.2334,,,,,,,,,,,,0.00015137284627971895,,,,,02_geodesic,02_geodesic,,ok
cnn,mup,tanh,1,64,1,0,4,75.362,0.001409023,0.0141019,0.00156464,4.001224483955005,40.04538431969179,4.443132494342079,6.2334,,,,,,,,,,,,0.0002260440530047807,,,,,02_geodesic,02_geodesic,,ok
cnn,mup,tanh,1,64,1,1,2,75.3234,0.001153137,0.004401806,0.001448825,3.271227452327589,12.48707536660457,4.11003732741081,9.1528,,,,,,,,,,,,0.0001259873481339044,,,,,02_geodesic,02_geodesic,,ok
cnn,mup,tanh,1,64,1,1,3,75.5916,0.001266039,0.009479835,0.00194102,3.617130388779296,27.08431514283018,5.545581476738385,9.1528,,,,,,,,,,,,0.00013832258980858318,,,,,02_geodesic,02_geodesic,,ok
cnn,mup,tanh,1,64,1,1,4,74.8896,0.001443477,0.01270057,0.001516256,4.047835869604317,35.61526980368963,4.251924640505364,9.1528,,,,,,,,,,,,0.00015770878856743295,,,,,02_geodesic,02_geodesic,,ok
cnn,mup,tanh,1,64,1,2,3,74.9204,0.001629421,0.004373468,0.001816564,4.573024081266082,12.274283001536501,5.098247117940077,9.3513,,,,,,,,,,,,0.00017424539903542822,,,,,02_geodesic,02_geodesic,,ok
cnn,mup,tanh,1,64,1,2,4,74.7812,0.001416011,0.004346798,0.001857935,3.959328091648824,12.154142467906622,5.194997947019873,9.3513,,,,,,,,,,,,0.00015142397313742473,,,,,02_geodesic,02_geodesic,,ok
cnn,mup,tanh,1,64,1,3,4,74.993,0.001691585,0.007578581,0.001474672,4.7566947718188315,21.310780493150233,4.1467408333294635,7.9815,,,,,,,,,,,,0.00021193823216187434,,,,,02_geodesic,02_geodesic,,ok
cnn,mup,tanh,2,128,1,0,1,92.3911,0.0003541904,0.001753536,0.0007137361,1.5117050567623667,7.4841927912638315,3.0462668428163218,4.4543,,,,,,,,,,,,7.95165121343421e-05,,,,,02_geodesic,02_geodesic,,ok
cnn,mup,tanh,2,128,1,0,2,92.1619,0.0005721961,0.001463153,0.0008537689,2.4300641407607886,6.213876043102304,3.6258778911404383,4.4543,,,,,,,,,,,,0.0001284592640818984,,,,,02_geodesic,02_geodesic,,ok
cnn,mup,tanh,2,128,1,0,3,92.2956,0.0004986448,0.002608424,0.0002993247,2.123847324296705,11.109900941574661,1.2748954028817987,4.4543,,,,,,,,,,,,0.0001119468378869856,,,,,02_geodesic,02_geodesic,,ok
cnn,mup,tanh,2,128,1,0,4,92.2107,0.0004714288,0.00231426,0.0003891127,2.0042355104512937,9.838860231740213,1.6542762998518146,4.4543,,,,,,,,,,,,0.00010583678692499382,,,,,02_geodesic,02_geodesic,,ok
cnn,mup,tanh,2,128,1,1,2,92.6411,0.0006195713,0.001740584,0.0004269112,2.6586961251148353,7.469170919048189,1.8319556654869658,4.563,,,,,,,,,,,,0.0001357815691431076,,,,,02_geodesic,02_geodesic,,ok
cnn,mup,tanh,2,128,1,1,3,93.1327,0.0005118466,0.002857593,0.000475354,2.2198018784028672,12.392951929564218,2.0615389495726193,4.563,,,,,,,,,,,,0.00011217326320403245,,,,,02_geodesic,02_geodesic,,ok
cnn,mup,tanh,2,128,1,1,4,92.3069,0.0005094012,0.00182264,0.0005016974,2.1701927090425395,7.764960190924744,2.1373723493890444,4.563,,,,,,,,,,,,0.00011163734385272848,,,,,02_geodesic,02_geodesic,,ok
cnn,mup,tanh,2,128,1,2,3,92.8403,0.0004944752,0.003251842,0.0004861193,2.131020312852082,14.014335514067316,2.095009219409659,4.8266,,,,,,,,,,,,0.00010244793436373431,,,,,02_geodesic,02_geodesic,,ok
cnn,mup,tanh,2,128,1,2,4,92.2857,0.0004533984,0.001696016,0.0004901021,1.9307178379115437,7.222187693170917,2.0870141290042206,4.8266,,,,,,,,,,,,9.393743007500104e-05,,,,,02_geodesic,02_geodesic,,ok
cnn,mup,tanh,2,128,1,3,4,93.0225,0.0003449888,0.003527651,0.0005847639,1.4926260419892898,15.262709252154156,2.5300352520291116,4.6124,,,,,,,,,,,,7.479594137542278e-05,,,,,02_geodesic,02_geodesic,,ok
cnn,mup,tanh,4,256,1,0,1,117.1025,0.0002333391,0.000604185,0.0001325497,1.59988901486621,4.142593094971828,0.9088267202273929,2.6217,,,,,,,,,,,,8.900297516878361e-05,,,,,02_geodesic,02_geodesic,,ok
cnn,mup,tanh,4,256,1,0,2,117.0707,9.029541e-05,0.0004708466,9.692027e-05,0.6187740740173311,3.226605526451551,0.6641727450239133,2.6217,,,,,,,,,,,,3.444154937635885e-05,,,,,02_geodesic,02_geodesic,,ok
cnn,mup,tanh,4,256,1,0,3,117.2377,0.000127996,0.0006101527,9.717542e-05,0.8796319219259576,4.193176288081754,0.6678224433463713,2.6217,,,,,,,,,,,,4.8821756875309916e-05,,,,,02_geodesic,02_geodesic,,ok
cnn,mup,tanh,4,256,1,0,4,117.3555,0.0001895682,0.001205161,9.584888e-05,1.3053963286649541,8.298927482827736,0.6600304062529884,2.6217,,,,,,,,,,,,7.230735782126101e-05,,,,,02_geodesic,02_geodesic,,ok
cnn,mup,tanh,4,256,1,1,2,117.3655,0.0001067946,0.0005325757,8.001787e-05,0.7355296839357562,3.6680247530574035,0.5511095002023738,2.5135,,,,,,,,,,,,4.2488402625820566e-05,,,,,02_geodesic,02_geodesic,,ok
cnn,mup,tanh,4,256,1,1,3,117.5662,9.71768e-05,0.0008164072,0.0001956173,0.6715797001745476,5.642113164832984,1.35189271187109,2.5135,,,,,,,,,,,,3.866194549433061e-05,,,,,02_geodesic,02_geodesic,,ok
cnn,mup,tanh,4,256,1,1,4,118.3341,9.657097e-05,0.001585361,0.0001148957,0.676139677508604,11.099872718216643,0.8044399009881055,2.5135,,,,,,,,,,,,3.842091505868311e-05,,,,,02_geodesic,02_geodesic,,ok
cnn,mup,tanh,4,256,1,2,3,118.0748,0.0001083383,0.001477648,0.0001217442,0.755207784849681,10.300431822057034,0.8486580239887144,2.9064,,,,,,,,,,,,3.727577071290944e-05,,,,,02_geodesic,02_geodesic,,ok
cnn,mup,tanh,4,256,1,2,4,117.6395,0.0001156847,0.000679443,0.0001385744,0.8004832871529665,4.7014234905140695,0.9588691609802338,2.9064,,,,,,,,,,,,3.980343380126617e-05,,,,,02_geodesic,02_geodesic,,ok
cnn,mup,tanh,4,256,1,3,4,116.5171,9.769214e-05,0.0006749176,0.0001197081,0.6631457052372802,4.581419834073167,0.8125926241058378,2.2699,,,,,,,,,,,,4.303808097273008e-05,,,,,02_geodesic,02_geodesic,,ok
cnn,mup,tanh,8,512,1,0,1,148.6344,3.259324e-05,0.0002390721,1.769474e-05,0.36002794168792984,2.640812514435844,0.19545773359454535,0.8278300000000001,,,,,,,,,,,,3.937190002778348e-05,,,,,02_geodesic,02_geodesic,,ok
cnn,mup,tanh,8,512,1,0,2,148.6821,2.066852e-05,0.0002608665,1.672119e-05,0.22845294279086062,2.883405275295573,0.18482238024130954,0.8278300000000001,,,,,,,,,,,,2.4967106773129746e-05,,,,,02_geodesic,02_geodesic,,ok
cnn,mup,tanh,8,512,1,0,3,148.9776,1.943802e-05,0.0003329104,2.839734e-05,0.21570686955105847,3.6943608569695208,0.31512990083234066,0.8278300000000001,,,,,,,,,,,,2.3480690479929454e-05,,,,,02_geodesic,02_geodesic,,ok
cnn,mup,tanh,8,512,1,0,4,148.6397,1.794336e-05,0.0003689992,1.651012e-05,0.19821814844982633,4.076289959264439,0.18238531786044793,0.8278300000000001,,,,,,,,,,,,2.1675174854740704e-05,,,,,02_geodesic,02_geodesic,,ok
cnn,mup,tanh,8,512,1,1,2,149.2518,1.70754e-05,0.0002534435,2.767363e-05,0.19018665729012216,2.822866350241229,0.30823027189896834,0.87998,,,,,,,,,,,,1.9404304643287348e-05,,,,,02_geodesic,02_geodesic,,ok
cnn,mup,tanh,8,512,1,1,3,149.1929,3.515515e-05,0.0002550538,2.595362e-05,0.3912508294805876,2.8385602340532152,0.2888446032238226,0.87998,,,,,,,,,,,,3.994994204413737e-05,,,,,02_geodesic,02_geodesic,,ok
cnn,mup,tanh,8,512,1,1,4,149.1076,1.818319e-05,0.0002940105,1.627693e-05,0.20213412603066092,3.2683789511817025,0.1809431139427265,0.87998,,,,,,,,,,,,2.0663185526943795e-05,,,,,02_geodesic,02_geodesic,,ok
cnn,mup,tanh,8,512,1,2,3,149.1385,1.624132e-05,0.0003231696,2.385987e-05,0.1806220924327103,3.5940163338104294,0.26534909998525064,0.77306,,,,,,,,,,,,2.100913253822472e-05,,,,,02_geodesic,02_geodesic,,ok
cnn,mup,tanh,8,512,1,2,4,148.4818,1.986191e-05,0.0007166847,1.793693e-05,0.21894622490412252,7.900318222746129,0.1977263571262533,0.77306,,,,,,,,,,,,2.5692585310325202e-05,,,,,02_geodesic,02_geodesic,,ok
cnn,mup,tanh,8,512,1,3,4,157.0431,3.999026e-05,0.001105496,2.754136e-05,0.49313059860549546,13.632167038573414,0.3396198810212649,0.9038900000000001,,,,,,,,,,,,4.4242396751817144e-05,,,,,02_geodesic,02_geodesic,,ok
cnn,ntk,gelu,1,64,1,0,1,209.8561,0.0005466692,0.0005401666,0.0006139657,12.037541723442162,11.89435582818621,13.519396612270041,8.5273,,,,,,,,,,,,6.410812332156721e-05,,,,,02_geodesic,02_geodesic,,ok
cnn,ntk,gelu,1,64,1,0,2,212.2576,0.0009647655,0.0009186233,0.001028193,21.732929327512352,20.693500397253196,23.16173806385376,8.5273,,,,,,,,,,,,0.0001131384494505881,,,,,02_geodesic,02_geodesic,,ok
cnn,ntk,gelu,1,64,1,0,3,209.9594,0.0009375892,0.002840427,0.0003865363,20.665848747223066,62.60720021042112,8.519830125081686,8.5273,,,,,,,,,,,,0.00010995147350275,,,,,02_geodesic,02_geodesic,,ok
cnn,ntk,gelu,1,64,1,0,4,211.1986,0.001032698,0.001221855,0.001042912,23.031668991427406,27.250328668711017,23.259465953441893,8.5273,,,,,,,,,,,,0.00012110492183926917,,,,,02_geodesic,02_geodesic,,ok
cnn,ntk,gelu,1,64,1,1,2,211.6648,0.0008889549,7.971646e-05,0.0006359176,19.913473185173828,1.785727924585355,14.24518620188729,9.728299999999999,,,,,,,,,,,,9.137823669089154e-05,,,,,02_geodesic,02_geodesic,,ok
cnn,ntk,gelu,1,64,1,1,3,211.1827,0.0008554782,0.003626165,0.0006768214,19.076365176694004,80.86009407480708,15.092485332532476,9.728299999999999,,,,,,,,,,,,8.793707019725955e-05,,,,,02_geodesic,02_geodesic,,ok
cnn,ntk,gelu,1,64,1,1,4,210.9591,0.0005640511,0.001315904,0.0006612297,12.551192278737272,29.281325972699083,14.713597943717797,9.728299999999999,,,,,,,,,,,,5.798043851443727e-05,,,,,02_geodesic,02_geodesic,,ok
cnn,ntk,gelu,1,64,1,2,3,211.9735,0.0004731186,0.001226094,0.00113936,10.629263365028969,27.545896602420257,25.597297395577783,6.8838,,,,,,,,,,,,6.872927743397542e-05,,,,,02_geodesic,02_geodesic,,ok
cnn,ntk,gelu,1,64,1,2,4,211.6862,0.0008058281,0.0009866725,0.0005881558,18.05500054047443,22.10691401897161,13.17793867809173,6.8838,,,,,,,,,,,,0.00011706152125279643,,,,,02_geodesic,02_geodesic,,ok
cnn,ntk,gelu,1,64,1,3,4,212.3804,0.000361633,0.00191496,0.0003676513,8.155806761858146,43.18755123754712,8.29153577949451,6.7913,,,,,,,,,,,,5.3249451504130285e-05,,,,,02_geodesic,02_geodesic,,ok
cnn,ntk,gelu,2,128,1,0,1,418.2406,0.0001055628,0.0001268651,0.0001563162,9.232796924274924,11.095951462805367,13.671821234131187,7.2911,,,,,,,,,,,,1.447830917145561e-05,,,,,02_geodesic,02_geodesic,,ok
cnn,ntk,gelu,2,128,1,0,2,416.9936,0.0003178658,0.000109032,0.0002250477,27.635834734362856,9.479441741631375,19.566059149957216,7.2911,,,,,,,,,,,,4.3596412064023264e-05,,,,,02_geodesic,02_geodesic,,ok
cnn,ntk,gelu,2,128,1,0,3,416.4931,0.0001237264,0.00051517,0.0001242566,10.731192928030667,44.682369007209125,10.77717889780302,7.2911,,,,,,,,,,,,1.6969510773408676e-05,,,,,02_geodesic,02_geodesic,,ok
cnn,ntk,gelu,2,128,1,0,4,417.3779,0.0003573834,0.0009578757,0.0002629182,31.12886455289818,83.43303836667437,22.900741993869318,7.2911,,,,,,,,,,,,4.9016389845153676e-05,,,,,02_geodesic,02_geodesic,,ok
cnn,ntk,gelu,2,128,1,1,2,416.2783,0.0001758402,3.039714e-05,0.0001747578,15.235465147396553,2.633724069072565,15.141681885801411,10.084,,,,,,,,,,,,1.743754462514875e-05,,,,,02_geodesic,02_geodesic,,ok
cnn,ntk,gelu,2,128,1,1,3,416.3891,0.0001655975,0.0003610303,0.000163782,14.355637554328219,31.297695514306575,14.19825196589915,10.084,,,,,,,,,,,,1.642180682268941e-05,,,,,02_geodesic,02_geodesic,,ok
cnn,ntk,gelu,2,128,1,1,4,418.9084,0.0001491796,0.0004472736,0.0001023746,13.08933493093035,39.24473558156055,8.98256482669227,10.084,,,,,,,,,,,,1.4793692978976598e-05,,,,,02_geodesic,02_geodesic,,ok
cnn,ntk,gelu,2,128,1,2,3,415.1962,0.0001596456,0.0002535432,0.0003797032,13.760483626422785,21.85388793797535,32.728115691884625,8.5816,,,,,,,,,,,,1.8603244150275007e-05,,,,,02_geodesic,02_geodesic,,ok
cnn,ntk,gelu,2,128,1,2,4,417.1223,0.0001611508,0.0004367322,0.0002165026,14.019395481553904,37.9937389782061,18.834753362593748,8.5816,,,,,,,,,,,,1.8778642677356203e-05,,,,,02_geodesic,02_geodesic,,ok
cnn,ntk,gelu,2,128,1,3,4,415.9634,0.0001233006,0.0003471528,0.0001599011,10.667077073768915,30.03315210124432,13.833487897710398,7.0774,,,,,,,,,,,,1.7421736795998533e-05,,,,,02_geodesic,02_geodesic,,ok
cnn,ntk,gelu,4,256,1,0,1,832.381,7.392306e-05,6.376478e-05,4.996692e-05,25.60909652672817,22.08997308858137,17.309993355568675,9.059000000000001,,,,,,,,,,,,8.160178827685173e-06,,,,,02_geodesic,02_geodesic,,ok
cnn,ntk,gelu,4,256,1,0,2,831.0004,2.960925e-05,3.379106e-05,3.173375e-05,10.22350648674207,11.667405324481047,10.957055615176039,9.059000000000001,,,,,,,,,,,,3.268489899547411e-06,,,,,02_geodesic,02_geodesic,,ok
cnn,ntk,gelu,4,256,1,0,3,830.5991,1.820567e-05,4.227137e-05,4.966206e-05,6.279999122721421,14.58140054808379,17.130800087694578,9.059000000000001,,,,,,,,,,,,2.009677668616845e-06,,,,,02_geodesic,02_geodesic,,ok
cnn,ntk,gelu,4,256,1,0,4,832.0867,2.763771e-05,2.005592e-05,6.33629e-05,9.567736817023036,6.943041380174719,21.935230927719733,9.059000000000001,,,,,,,,,,,,3.0508566066894795e-06,,,,,02_geodesic,02_geodesic,,ok
cnn,ntk,gelu,4,256,1,1,2,831.1684,3.780114e-05,3.513001e-05,3.382029e-05,13.057286962415004,12.134624023574652,11.682219945803077,8.8217,,,,,,,,,,,,4.285017626987996e-06,,,,,02_geodesic,02_geodesic,,ok
cnn,ntk,gelu,4,256,1,1,3,832.5917,3.601389e-05,5.262605e-05,1.385284e-05,12.48257523644074,18.24042413973309,4.801456258637313,8.8217,,,,,,,,,,,,4.082420621875602e-06,,,,,02_geodesic,02_geodesic,,ok
cnn,ntk,gelu,4,256,1,1,4,833.4817,6.102772e-05,5.338067e-05,5.386375e-05,21.197726626739243,18.541555375363536,18.70935121926603,8.8217,,,,,,,,,,,,6.917909246517111e-06,,,,,02_geodesic,02_geodesic,,ok
cnn,ntk,gelu,4,256,1,2,3,833.4907,4.068987e-05,3.066863e-05,4.037518e-05,14.133763611501584,10.652852090916136,14.024454978396992,9.8847,,,,,,,,,,,,4.116449664633221e-06,,,,,02_geodesic,02_geodesic,,ok
cnn,ntk,gelu,4,256,1,2,4,833.9175,2.395216e-05,6.455217e-05,5.055241e-05,8.328386353623396,22.445383285882254,17.57753795844612,9.8847,,,,,,,,,,,,2.4231549768834665e-06,,,,,02_geodesic,02_geodesic,,ok
cnn,ntk,gelu,4,256,1,3,4,832.8447,0.0001191647,3.095942e-05,3.755173e-05,41.32812296666344,10.73719580325868,13.023508766026723,7.800700000000001,,,,,,,,,,,,1.5276154704065016e-05,,,,,02_geodesic,02_geodesic,,ok
cnn,ntk,gelu,8,512,1,0,1,1673.4197,1.412966e-05,1.097776e-05,1.728326e-05,19.783880066745557,15.370694499479585,24.199445917480027,8.668299999999999,,,,,,,,,,,,1.6300381851112677e-06,,,,,02_geodesic,02_geodesic,,ok
cnn,ntk,gelu,8,512,1,0,2,1672.2,1.559364e-05,7.356419e-06,1.07274e-05,21.8018800679688,10.285203760489981,14.998261357908001,8.668299999999999,,,,,,,,,,,,1.798927125272545e-06,,,,,02_geodesic,02_geodesic,,ok
cnn,ntk,gelu,8,512,1,0,3,1672.7047,1.221469e-05,7.447411e-06,1.990736e-05,17.087991058496186,10.418708340280936,27.849809506280113,8.668299999999999,,,,,,,,,,,,1.409121742440848e-06,,,,,02_geodesic,02_geodesic,,ok
cnn,ntk,gelu,8,512,1,0,4,1673.297,9.984335e-06,5.295426e-06,8.293019e-06,13.977683855320738,7.4133921294954215,11.609906697658696,8.668299999999999,,,,,,,,,,,,1.1518215797791955e-06,,,,,02_geodesic,02_geodesic,,ok
cnn,ntk,gelu,8,512,1,1,2,1671.6685,4.427744e-06,1.545355e-05,1.898911e-05,6.186611227723984,21.59228400246129,26.532302032476537,7.988099999999999,,,,,,,,,,,,5.54292510108787e-07,,,,,02_geodesic,02_geodesic,,ok
cnn,ntk,gelu,8,512,1,1,3,1672.7377,6.572002e-06,1.747086e-06,1.035207e-05,9.194399741173651,2.4442182254673854,14.48281204549413,7.988099999999999,,,,,,,,,,,,8.227240520273909e-07,,,,,02_geodesic,02_geodesic,,ok
cnn,ntk,gelu,8,512,1,1,4,1672.9078,7.748719e-06,1.114148e-05,5.536302e-06,10.842861949355827,15.59038720484108,7.747004155905327,7.988099999999999,,,,,,,,,,,,9.700327987881974e-07,,,,,02_geodesic,02_geodesic,,ok
cnn,ntk,gelu,8,512,1,2,3,1673.4221,1.732753e-05,5.452337e-06,1.894934e-05,24.261500890335178,7.634202854065609,26.53231183447751,10.569,,,,,,,,,,,,1.6394673100577157e-06,,,,,02_geodesic,02_geodesic,,ok
cnn,ntk,gelu,8,512,1,2,4,1673.4984,9.145907e-06,3.085899e-06,1.155322e-05,12.806999372176499,4.321179578537162,16.177956028485415,10.569,,,,,,,,,,,,8.653521619831583e-07,,,,,02_geodesic,02_geodesic,,ok
cnn,ntk,gelu,8,512,1,3,4,1672.8339,1.384308e-05,3.395125e-06,1.255359e-05,19.3690524331811,4.7504135020677465,17.564815267603592,9.5162,,,,,,,,,,,,1.4546856938694017e-06,,,,,02_geodesic,02_geodesic,,ok
cnn,ntk,softplus,1,64,1,0,1,210.7292,0.0003286003,0.0006406895,0.0003908864,7.296043199892112,14.225483877273629,8.679006259733505,8.8736,,,,,,,,,,,,3.7031227461233325e-05,,,,,02_geodesic,02_geodesic,,ok
cnn,ntk,softplus,1,64,1,0,2,212.3567,0.0006279315,0.001227492,0.000707577,14.158401046600265,27.677101749941592,15.95422261401168,8.8736,,,,,,,,,,,,7.07640078434908e-05,,,,,02_geodesic,02_geodesic,,ok
cnn,ntk,softplus,1,64,1,0,3,213.3257,0.00060913,0.0005725366,0.0009909165,13.86009963893744,13.027456081523598,22.54724184306659,8.8736,,,,,,,,,,,,6.864519473494412e-05,,,,,02_geodesic,02_geodesic,,ok
cnn,ntk,softplus,1,64,1,0,4,212.451,0.0006575236,0.005691904,0.0005643194,14.838804356122083,128.45325988273075,12.73539865483794,8.8736,,,,,,,,,,,,7.409885503065273e-05,,,,,02_geodesic,02_geodesic,,ok
cnn,ntk,softplus,1,64,1,1,2,212.1412,0.0004285075,0.0004976582,0.0004582834,9.642251926579286,11.198277131037331,10.312267571907855,9.2027,,,,,,,,,,,,4.656323687613418e-05,,,,,02_geodesic,02_geodesic,,ok
cnn,ntk,softplus,1,64,1,1,3,213.9714,0.0005819788,0.001220986,0.000386693,13.32258885737017,27.950665004644456,8.852129756312504,9.2027,,,,,,,,,,,,6.32400056505156e-05,,,,,02_geodesic,02_geodesic,,ok
cnn,ntk,softplus,1,64,1,1,4,213.3961,0.000796396,0.002097196,0.0008736081,18.13309891040163,47.75094614048621,19.891137180784483,9.2027,,,,,,,,,,,,8.653938518043618e-05,,,,,02_geodesic,02_geodesic,,ok
cnn,ntk,softplus,1,64,1,2,3,212.845,0.0003889198,0.001051544,0.001117638,8.809615687802097,23.8190457745123,25.316173818056477,8.6663,,,,,,,,,,,,4.487726019177735e-05,,,,,02_geodesic,02_geodesic,,ok
cnn,ntk,softplus,1,64,1,2,4,212.1816,0.0003332496,0.002743447,0.0003417673,7.501620349246285,61.75640673620815,7.693358168732864,8.6663,,,,,,,,,,,,3.845350380208394e-05,,,,,02_geodesic,02_geodesic,,ok
cnn,ntk,softplus,1,64,1,3,4,213.2993,0.001230005,0.001290124,0.0006887149,27.980517440479797,29.348122229081635,15.667090191477515,8.7844,,,,,,,,,,,,0.0001400215154136879,,,,,02_geodesic,02_geodesic,,ok
cnn,ntk,softplus,2,128,1,0,1,414.7505,0.0002712241,0.0002561502,9.063228e-05,23.327710531759767,22.031219638123492,7.795190739589144,8.4097,,,,,,,,,,,,3.225134071369965e-05,,,,,02_geodesic,02_geodesic,,ok
cnn,ntk,softplus,2,128,1,0,2,415.3973,0.0002169593,0.0001046311,0.000247927,18.718696985373118,9.027305380070242,21.39051143459903,8.4097,,,,,,,,,,,,2.5798696743046717e-05,,,,,02_geodesic,02_geodesic,,ok
cnn,ntk,softplus,2,128,1,0,3,414.5559,0.0001704835,0.0002029681,0.000164789,14.6493568407627,17.44070320114033,14.16003815285611,8.4097,,,,,,,,,,,,2.0272245145486757e-05,,,,,02_geodesic,02_geodesic,,ok
cnn,ntk,softplus,2,128,1,0,4,416.5751,0.0001954353,0.0001440643,0.0002037259,16.95741421140502,12.500085747948892,17.67676807563054,8.4097,,,,,,,,,,,,2.32392713176451e-05,,,,,02_geodesic,02_geodesic,,ok
cnn,ntk,softplus,2,128,1,1,2,416.2451,0.0001758417,0.0005774586,0.0002931254,15.233165000436742,50.02523368871661,25.393450950593742,9.6677,,,,,,,,,,,,1.818857639355793e-05,,,,,02_geodesic,02_geodesic,,ok
cnn,ntk,softplus,2,128,1,1,3,415.6361,0.0001405121,0.0005305433,0.0001957227,12.136969233404624,45.826570872465496,16.905877772653625,9.6677,,,,,,,,,,,,1.4534180828945872e-05,,,,,02_geodesic,02_geodesic,,ok
cnn,ntk,softplus,2,128,1,1,4,417.4699,0.0002022273,0.000839619,0.0002073417,17.6221999070002,73.16486875765835,18.06787158043085,9.6677,,,,,,,,,,,,2.0917829473401118e-05,,,,,02_geodesic,02_geodesic,,ok
cnn,ntk,softplus,2,128,1,2,3,417.1705,0.0004630919,0.0003651832,0.0002380339,40.2962255701008,31.77664001812866,20.712665731641643,7.3913,,,,,,,,,,,,6.265364685508638e-05,,,,,02_geodesic,02_geodesic,,ok
cnn,ntk,softplus,2,128,1,2,4,415.923,0.0001163245,0.0002396083,0.0002009764,10.06160057445998,20.725152559653207,17.383648858949737,7.3913,,,,,,,,,,,,1.573802984589991e-05,,,,,02_geodesic,02_geodesic,,ok
