kind,mode,regime,act,width,smooth,seedA,seedB,nparams,dnorm,rq_A,rq_mid,rq_B,flen_A,flen_mid,flen_B,lmax_A,lmax_mid,lmax_B,trP_A,trP_mid,trP_B,trP_sem_A,trP_sem_mid,trP_sem_B,align_A,align_mid,align_B,spec_A,spec_mid,spec_B,ov1_A,ov1_mid,ov1_B,top1_A,top1_mid,top1_B,pow_gap_mid,rq_tmax,t_at_rqmax,rq_tmin,batch,micro,probes,power_iters,accA,accB,status
rq,mlp,sp,gelu,4096,1,2,4,20037642,124.576364,2.627618e-06,1.279491e-05,2.544173e-06,2.038936e-02,9.928386e-02,1.974186e-02,4.576989e-02,1.699524e+01,3.464209e-02,4.697313e-08,8.065538e-06,4.657137e-08,1.454e-09,3.643e-07,1.599e-09,5.593874e+01,1.586368e+00,5.462955e+01,5.740932e-05,7.528526e-07,7.344169e-05,1.764157e-07,7.372903e-08,2.187257e-07,3.072945e-03,9.793289e-02,2.978222e-03,0.00e+00,3.639877e-04,0.3750,2.544173e-06,2048,2048,24,24,0.9857,0.9863,ok
rq,mlp,sp,gelu,4096,1,3,4,20037642,124.61991,2.477233e-06,1.322784e-05,2.472972e-06,1.923587e-02,1.027150e-01,1.920278e-02,3.863526e-02,2.260045e+01,3.464209e-02,4.253070e-08,8.777710e-06,4.657137e-08,1.614e-09,6.824e-07,1.599e-09,5.824577e+01,1.506981e+00,5.310070e+01,6.411846e-05,5.852912e-07,7.138636e-05,8.934672e-07,2.810758e-09,3.888957e-09,1.393463e-02,4.802325e-03,5.447760e-05,0.00e+00,4.564945e-04,0.6250,2.472972e-06,2048,2048,24,24,0.985,0.9863,ok
rq,mlp,sp,swish,4096,1,0,1,20037642,125.076422,4.278939e-06,1.067036e-05,4.027058e-06,3.347010e-02,8.346412e-02,3.149987e-02,5.635382e-02,1.957394e+01,5.240716e-02,5.997796e-08,6.714271e-06,6.076811e-08,1.987e-09,2.826e-07,2.265e-09,7.134187e+01,1.589205e+00,6.626927e+01,7.592989e-05,5.451307e-07,7.684176e-05,4.673887e-07,1.505719e-07,9.937901e-08,6.155530e-03,2.762125e-01,1.293294e-03,9.74e-08,3.969597e-04,0.2500,4.027058e-06,2048,2048,24,24,0.9859,0.985,ok
rq,mlp,sp,swish,4096,1,0,2,20037642,125.099652,4.066556e-06,8.223678e-06,3.875823e-06,3.182065e-02,6.434996e-02,3.032817e-02,5.635382e-02,2.184630e+01,6.994709e-02,5.997796e-08,7.339666e-06,5.889476e-08,1.987e-09,2.995e-07,2.933e-09,6.780085e+01,1.120443e+00,6.580931e+01,7.216115e-05,3.764334e-07,5.541078e-05,4.161827e-07,2.948739e-09,3.647576e-08,5.767406e-03,7.833363e-03,6.582791e-04,8.73e-08,4.169877e-04,0.6250,3.875823e-06,2048,2048,24,24,0.9859,0.9852,ok
rq,mlp,sp,swish,4096,1,0,3,20037642,125.075801,4.149211e-06,1.073116e-05,4.040610e-06,3.245503e-02,8.393893e-02,3.160556e-02,5.635382e-02,2.201551e+01,6.351775e-02,5.997796e-08,7.213815e-06,5.599949e-08,1.987e-09,3.506e-07,2.017e-09,6.917893e+01,1.487585e+00,7.215440e+01,7.362785e-05,4.874366e-07,6.361387e-05,1.226423e-06,1.347133e-07,7.064426e-08,1.665705e-02,2.763709e-01,1.110517e-03,0.00e+00,4.295126e-04,0.2500,4.040610e-06,2048,2048,24,24,0.9859,0.9849,ok
rq,mlp,sp,swish,4096,1,0,4,20037642,125.08832,4.210848e-06,8.097072e-06,3.304520e-06,3.294376e-02,6.334780e-02,2.585306e-02,5.635382e-02,2.537230e+01,7.362408e-02,5.997796e-08,7.235916e-06,5.669172e-08,1.987e-09,3.745e-07,1.894e-09,7.020659e+01,1.119011e+00,5.828929e+01,7.472161e-05,3.191304e-07,4.488369e-05,7.907225e-07,6.529008e-09,7.170162e-07,1.058225e-02,2.045875e-02,1.597498e-02,0.00e+00,4.422974e-04,0.6250,3.304520e-06,2048,2048,24,24,0.9859,0.9859,ok
rq,mlp,sp,swish,4096,1,1,2,20037642,125.092232,3.949484e-06,9.362844e-06,3.854869e-06,3.090089e-02,7.325520e-02,3.016062e-02,5.240716e-02,2.067099e+01,6.994709e-02,6.076811e-08,6.684162e-06,5.889476e-08,2.265e-09,2.280e-07,2.933e-09,6.499271e+01,1.400751e+00,6.545351e+01,7.536154e-05,4.529460e-07,5.511121e-05,8.032678e-08,7.923120e-09,2.844369e-09,1.065886e-03,1.749242e-02,5.161144e-05,0.00e+00,3.627533e-04,0.3750,3.854869e-06,2048,2048,24,24,0.985,0.9852,ok
rq,mlp,sp,swish,4096,1,1,3,20037642,125.078877,3.989925e-06,1.056910e-05,3.971514e-06,3.121064e-02,8.267534e-02,3.106662e-02,5.240716e-02,1.353031e+01,6.351775e-02,6.076811e-08,6.315389e-06,5.599949e-08,2.265e-09,2.624e-07,2.017e-09,6.565821e+01,1.673547e+00,7.092054e+01,7.613321e-05,7.811425e-07,6.252605e-05,1.582780e-08,3.035771e-08,4.087655e-07,2.078961e-04,3.886322e-02,6.537523e-03,1.41e-07,2.817414e-04,0.3750,3.971514e-06,2048,2048,24,24,0.985,0.9849,ok
rq,mlp,sp,swish,4096,1,1,4,20037642,125.095815,4.087397e-06,8.919803e-06,3.569563e-06,3.198176e-02,6.979283e-02,2.792998e-02,5.240716e-02,2.379842e+01,7.362408e-02,6.076811e-08,7.722841e-06,5.669172e-08,2.265e-09,3.992e-07,1.894e-09,6.726221e+01,1.154990e+00,6.296445e+01,7.799311e-05,3.748066e-07,4.848363e-05,8.724597e-08,7.187782e-14,1.912964e-07,1.118637e-03,1.917731e-07,3.945586e-03,1.60e-07,4.563326e-04,0.3750,3.569563e-06,2048,2048,24,24,0.985,0.9859,ok
rq,mlp,sp,swish,4096,1,2,3,20037642,125.102669,3.675010e-06,8.625926e-06,3.962728e-06,2.875820e-02,6.750079e-02,3.100969e-02,6.994709e-02,1.668197e+01,6.351775e-02,5.889476e-08,6.194531e-06,5.599949e-08,2.933e-09,1.665e-07,2.017e-09,6.239960e+01,1.392507e+00,7.076365e+01,5.253985e-05,5.170806e-07,6.238773e-05,1.219517e-10,5.249638e-09,4.658976e-08,2.321128e-06,1.015246e-02,7.467776e-04,0.00e+00,2.598779e-04,0.3750,3.675010e-06,2048,2048,24,24,0.9852,0.9849,ok
rq,mlp,sp,swish,4096,1,2,4,20037642,125.094601,3.862570e-06,8.691051e-06,3.507791e-06,3.022202e-02,6.800165e-02,2.744612e-02,6.994709e-02,2.097612e+01,7.362408e-02,5.889476e-08,7.508930e-06,5.669172e-08,2.933e-09,3.719e-07,1.894e-09,6.558427e+01,1.157429e+00,6.187484e+01,5.522131e-05,4.143307e-07,4.764462e-05,4.731098e-08,2.412556e-09,9.244830e-07,8.567523e-04,5.822779e-03,1.940372e-02,1.82e-07,5.123196e-04,0.3750,3.507791e-06,2048,2048,24,24,0.9852,0.9859,ok
rq,mlp,sp,swish,4096,1,3,4,20037642,125.070941,4.314045e-06,9.074167e-06,3.269681e-06,3.374175e-02,7.097242e-02,2.557339e-02,6.351775e-02,2.106813e+01,7.362408e-02,5.599949e-08,7.126935e-06,5.669172e-08,2.017e-09,3.379e-07,1.894e-09,7.703723e+01,1.273221e+00,5.767476e+01,6.791874e-05,4.307058e-07,4.441049e-05,1.895511e-08,8.052082e-09,1.028998e-07,2.790851e-04,1.869509e-02,2.317015e-03,9.05e-08,3.523374e-04,0.6250,3.269681e-06,2048,2048,24,24,0.9849,0.9859,ok
rq,mlp,mup,relu,4096,0,0,1,20037642,186.745199,7.464597e-08,8.971720e-08,8.158614e-08,1.301593e-03,1.564389e-03,1.422608e-03,1.894704e-02,3.132733e-01,1.771895e-02,8.209452e-09,8.758118e-08,6.942509e-09,5.771e-10,9.049e-09,4.810e-10,9.092686e+00,1.024389e+00,1.175168e+01,3.939716e-06,2.863864e-07,4.604457e-06,1.321336e-08,1.251191e-07,2.037072e-07,3.353887e-03,4.368890e-01,4.424132e-02,4.06e-05,5.418408e-07,0.7500,7.464597e-08,2048,2048,24,24,0.9873,0.9873,ok:nonsmooth
rq,mlp,mup,relu,4096,0,0,2,20037642,187.482916,7.571832e-08,1.148318e-07,9.446429e-08,1.330744e-03,2.018159e-03,1.660203e-03,1.894704e-02,5.261278e-01,3.927824e-02,8.209452e-09,7.613036e-08,1.084612e-08,5.771e-10,6.501e-09,6.479e-10,9.223310e+00,1.508357e+00,8.709497e+00,3.996313e-06,2.182583e-07,2.405003e-06,4.915915e-09,8.792878e-08,1.270287e-09,1.230113e-03,4.028656e-01,5.281851e-04,0.00e+00,6.968139e-07,0.7500,7.571832e-08,2048,2048,24,24,0.9873,0.9873,ok:nonsmooth
rq,mlp,mup,relu,4096,0,0,3,20037642,187.875,8.153267e-08,8.353637e-08,7.498508e-08,1.438930e-03,1.474292e-03,1.323375e-03,1.894704e-02,1.787557e-01,2.687381e-02,8.209452e-09,6.213712e-08,1.052280e-08,5.771e-10,4.243e-09,8.886e-10,9.931561e+00,1.344388e+00,7.125960e+00,4.303187e-06,4.673214e-07,2.790266e-06,1.815779e-08,5.113954e-08,4.448492e-09,4.219615e-03,1.094312e-01,1.594289e-03,6.00e-06,4.113060e-07,0.2500,7.498508e-08,2048,2048,24,24,0.9873,0.9876,ok:nonsmooth
rq,mlp,mup,relu,4096,0,0,4,20037642,187.072648,8.070673e-08,9.891937e-08,5.888308e-08,1.412213e-03,1.730900e-03,1.030341e-03,1.894704e-02,1.803133e-01,2.022433e-02,8.209452e-09,6.279399e-08,6.932708e-09,5.771e-10,3.664e-09,3.814e-10,9.830952e+00,1.575300e+00,8.493519e+00,4.259595e-06,5.485971e-07,2.911497e-06,1.461027e-08,1.223885e-10,1.524063e-07,3.429968e-03,2.230935e-04,5.234639e-02,1.49e-03,3.965217e-07,0.2500,5.888308e-08,2048,2048,24,24,0.9873,0.9868,ok:nonsmooth
rq,mlp,mup,relu,4096,0,1,2,20037642,187.10023,8.991401e-08,6.884076e-08,8.726650e-08,1.573787e-03,1.204937e-03,1.527447e-03,1.771895e-02,8.353170e-01,3.927824e-02,6.942509e-09,1.140307e-07,1.084612e-08,4.810e-10,1.368e-08,6.479e-10,1.295123e+01,6.037038e-01,8.045870e+00,5.074455e-06,8.241274e-08,2.221752e-06,1.716825e-07,3.297993e-09,2.593445e-08,3.383270e-02,4.001800e-02,1.167297e-02,0.00e+00,8.805049e-07,0.7500,6.884076e-08,2048,2048,24,24,0.9873,0.9873,ok:nonsmooth
rq,mlp,mup,relu,4096,0,1,3,20037642,187.73864,7.984799e-08,7.399858e-08,8.038465e-08,1.407153e-03,1.304070e-03,1.416611e-03,1.771895e-02,5.279861e-01,2.687381e-02,6.942509e-09,9.247454e-08,1.052280e-08,4.810e-10,9.690e-09,8.886e-10,1.150132e+01,8.002049e-01,7.639090e+00,4.506361e-06,1.401525e-07,2.991190e-06,1.332563e-07,1.340499e-09,1.578102e-08,2.957072e-02,9.564575e-03,5.275835e-03,0.00e+00,4.486605e-07,0.7500,7.399858e-08,2048,2048,24,24,0.9873,0.9876,ok:nonsmooth
rq,mlp,mup,relu,4096,0,1,4,20037642,186.978682,8.271452e-08,8.685088e-08,6.163240e-08,1.445892e-03,1.518198e-03,1.077366e-03,1.771895e-02,3.966191e-01,2.022433e-02,6.942509e-09,6.049631e-08,6.932708e-09,4.810e-10,5.513e-09,3.814e-10,1.191421e+01,1.435639e+00,8.890090e+00,4.668139e-06,2.189780e-07,3.047438e-06,7.407364e-08,3.109559e-10,1.890352e-07,1.586792e-02,1.420032e-03,6.203086e-02,0.00e+00,4.261392e-07,0.7500,6.163240e-08,2048,2048,24,24,0.9873,0.9868,ok:nonsmooth
rq,mlp,mup,relu,4096,0,2,3,20037642,188.189565,9.588503e-08,1.139957e-07,9.280166e-08,1.697899e-03,2.018597e-03,1.643300e-03,3.927824e-02,7.389894e-01,2.687381e-02,1.084612e-08,1.300803e-07,1.052280e-08,6.479e-10,1.162e-08,8.886e-10,8.840488e+00,8.763492e-01,8.819100e+00,2.441174e-06,1.542590e-07,3.453238e-06,2.646127e-09,1.291308e-09,3.488819e-09,1.083957e-03,8.371039e-03,1.010304e-03,0.00e+00,8.483996e-07,0.7500,9.280166e-08,2048,2048,24,24,0.9873,0.9876,ok:nonsmooth
rq,mlp,mup,relu,4096,0,2,4,20037642,187.587365,8.824004e-08,7.284594e-08,6.658959e-08,1.552540e-03,1.281689e-03,1.171611e-03,3.927824e-02,2.547792e-01,2.022433e-02,1.084612e-08,7.211447e-08,6.932708e-09,6.479e-10,4.393e-09,3.814e-10,8.135629e+00,1.010143e+00,9.605134e+00,2.246537e-06,2.859179e-07,3.292548e-06,1.793384e-09,1.078992e-08,9.298329e-09,7.982880e-04,3.773784e-02,2.824053e-03,7.02e-07,4.325628e-07,0.7500,6.658959e-08,2048,2048,24,24,0.9873,0.9868,ok:nonsmooth
rq,mlp,mup,relu,4096,0,3,4,20037642,187.959738,8.827190e-08,9.096301e-08,6.616215e-08,1.559273e-03,1.606810e-03,1.168717e-03,2.687381e-02,2.769670e-01,2.022433e-02,1.052280e-08,6.782050e-08,6.932708e-09,8.886e-10,4.138e-09,3.814e-10,8.388629e+00,1.341232e+00,9.543479e+00,3.284682e-06,3.284254e-07,3.271413e-06,1.714877e-08,4.558813e-08,7.552577e-08,5.220831e-03,1.388082e-01,2.308659e-02,1.08e-07,4.114016e-07,0.2500,6.616215e-08,2048,2048,24,24,0.9876,0.9868,ok:nonsmooth
rq,mlp,mup,tanh,4096,1,0,1,20037642,211.782207,1.601739e-07,1.169213e-06,1.816894e-07,3.592036e-03,2.622059e-02,4.074539e-03,3.646499e-03,9.411311e-02,3.430940e-03,4.788315e-09,6.805651e-08,4.725582e-09,1.343e-10,2.820e-09,1.007e-10,3.345099e+01,1.718003e+01,3.844804e+01,4.392539e-05,1.242348e-05,5.295615e-05,2.083494e-07,1.925885e-08,5.337108e-08,4.743256e-03,1.550198e-03,1.007835e-03,3.62e-03,6.234388e-06,0.7500,1.601739e-07,2048,2048,24,24,0.986,0.9856,ok
rq,mlp,mup,tanh,4096,1,0,2,20037642,211.083218,1.634874e-07,2.192751e-06,1.772659e-07,3.642183e-03,4.885023e-02,3.949140e-03,3.646499e-03,9.895950e-02,3.903390e-03,4.788315e-09,8.211976e-08,4.493364e-09,1.343e-10,3.002e-09,1.038e-10,3.414300e+01,2.670186e+01,3.945059e+01,4.483408e-05,2.215806e-05,4.541331e-05,1.186211e-06,1.362042e-07,3.387603e-08,2.645780e-02,6.146937e-03,7.459494e-04,3.19e-04,5.003024e-06,0.3750,1.634874e-07,2048,2048,24,24,0.986,0.9862,ok
rq,mlp,mup,tanh,4096,1,0,3,20037642,212.5599,1.635628e-07,1.677830e-06,1.630638e-07,3.695024e-03,3.790362e-02,3.683751e-03,3.646499e-03,1.158568e-01,3.682963e-03,4.788315e-09,8.007683e-08,4.907734e-09,1.343e-10,3.301e-09,1.395e-10,3.415874e+01,2.095276e+01,3.322589e+01,4.485475e-05,1.448193e-05,4.427517e-05,2.372988e-07,1.763341e-06,7.546467e-07,5.290382e-03,1.217615e-01,1.704447e-02,8.81e-06,1.094816e-05,0.7500,1.630638e-07,2048,2048,24,24,0.986,0.9852,ok
rq,mlp,mup,tanh,4096,1,0,4,20037642,211.572618,1.567920e-07,1.976057e-06,1.333244e-07,3.509237e-03,4.422710e-02,2.983998e-03,3.646499e-03,1.052187e-01,3.530325e-03,4.788315e-09,7.301632e-08,5.181562e-09,1.343e-10,3.418e-09,1.478e-10,3.274470e+01,2.706323e+01,2.573054e+01,4.299794e-05,1.878048e-05,3.776547e-05,6.594886e-07,8.815204e-08,2.193955e-07,1.533768e-02,4.693811e-03,5.809422e-03,1.18e-04,6.505712e-06,0.2500,1.333244e-07,2048,2048,24,24,0.986,0.9855,ok
rq,mlp,mup,tanh,4096,1,1,2,20037642,209.725695,1.519128e-07,1.475058e-06,1.520673e-07,3.340932e-03,3.244011e-02,3.344330e-03,3.430940e-03,8.857844e-02,3.903390e-03,4.725582e-09,7.121245e-08,4.493364e-09,1.007e-10,2.533e-09,1.038e-10,3.214689e+01,2.071348e+01,3.384263e+01,4.427731e-05,1.665256e-05,3.895775e-05,2.849015e-09,1.120801e-06,3.757331e-11,6.434482e-05,6.730506e-02,9.644631e-07,1.48e-03,5.751558e-06,0.2500,1.519128e-07,2048,2048,24,24,0.9856,0.9862,ok
rq,mlp,mup,tanh,4096,1,1,3,20037642,211.234698,1.761269e-07,2.028754e-06,1.688735e-07,3.929400e-03,4.526161e-02,3.767576e-03,3.430940e-03,1.004613e-01,3.682963e-03,4.725582e-09,7.767887e-08,4.907734e-09,1.007e-10,3.695e-09,1.395e-10,3.727095e+01,2.611720e+01,3.440967e+01,5.133489e-05,2.019438e-05,4.585262e-05,1.896918e-07,3.677936e-07,2.591849e-06,3.695182e-03,1.821267e-02,5.652564e-02,9.04e-04,4.834880e-06,0.6250,1.688735e-07,2048,2048,24,24,0.9856,0.9852,ok
rq,mlp,mup,tanh,4096,1,1,4,20037642,210.464664,1.408790e-07,1.983298e-06,1.270764e-07,3.120143e-03,4.392548e-02,2.814449e-03,3.430940e-03,1.034653e-01,3.530325e-03,4.725582e-09,6.540206e-08,5.181562e-09,1.007e-10,3.257e-09,1.478e-10,2.981198e+01,3.032471e+01,2.452474e+01,4.106133e-05,1.916874e-05,3.599567e-05,2.523211e-06,2.084449e-06,2.886787e-07,6.144982e-02,1.087421e-01,8.019816e-03,1.86e-05,5.024676e-06,0.2500,1.270764e-07,2048,2048,24,24,0.9856,0.9855,ok
rq,mlp,mup,tanh,4096,1,2,3,20037642,210.551137,1.619341e-07,1.916526e-06,1.338572e-07,3.589414e-03,4.248150e-02,2.967063e-03,3.903390e-03,1.161147e-01,3.682963e-03,4.493364e-09,8.272733e-08,4.907734e-09,1.038e-10,4.101e-09,1.395e-10,3.603850e+01,2.316678e+01,2.727474e+01,4.148551e-05,1.650545e-05,3.634497e-05,5.154736e-07,4.078496e-06,2.605711e-08,1.242539e-02,2.471000e-01,7.169386e-04,2.05e-05,6.357333e-06,0.2500,1.338572e-07,2048,2048,24,24,0.9862,0.9852,ok
rq,mlp,mup,tanh,4096,1,2,4,20037642,209.678092,1.631865e-07,1.812444e-06,1.486708e-07,3.587239e-03,3.984196e-02,3.268149e-03,3.903390e-03,1.134484e-01,3.530325e-03,4.493364e-09,7.863068e-08,5.181562e-09,1.038e-10,3.050e-09,1.478e-10,3.631722e+01,2.305008e+01,2.869228e+01,4.180635e-05,1.597594e-05,4.211249e-05,1.054985e-07,2.524570e-06,1.192591e-07,2.523503e-03,1.580233e-01,2.831917e-03,1.36e-05,6.460050e-06,0.6250,1.486708e-07,2048,2048,24,24,0.9862,0.9855,ok
rq,mlp,mup,tanh,4096,1,3,4,20037642,211.167218,1.584211e-07,1.884715e-06,1.446063e-07,3.532124e-03,4.202122e-02,3.224112e-03,3.682963e-03,1.081848e-01,3.530325e-03,4.907734e-09,7.647432e-08,5.181562e-09,1.395e-10,3.043e-09,1.478e-10,3.227988e+01,2.464507e+01,2.790786e+01,4.301457e-05,1.742126e-05,4.096118e-05,1.744821e-06,3.947684e-08,4.390695e-07,4.056349e-02,2.266015e-03,1.071916e-02,1.33e-04,6.410823e-06,0.7500,1.446063e-07,2048,2048,24,24,0.9852,0.9855,ok
rq,mlp,mup,softplus,4096,1,0,1,20037642,175.119569,1.055033e-07,9.573059e-08,9.615946e-08,1.617727e-03,1.467878e-03,1.474455e-03,2.379338e-02,2.997553e-01,2.050276e-02,1.064154e-08,8.254810e-08,8.134167e-09,7.998e-10,8.737e-09,5.971e-10,9.914282e+00,1.159695e+00,1.182167e+01,4.434145e-06,3.193625e-07,4.690073e-06,1.377554e-08,1.121907e-09,1.799211e-08,3.106696e-03,3.512959e-03,3.836211e-03,1.99e-07,5.050817e-07,0.7500,9.573059e-08,2048,2048,24,24,0.9872,0.9863,ok
rq,mlp,mup,softplus,4096,1,0,2,20037642,175.145787,9.834138e-08,6.008815e-08,8.754981e-08,1.508362e-03,9.216335e-04,1.342841e-03,2.379338e-02,3.817432e-01,2.266977e-02,1.064154e-08,5.652019e-08,7.811217e-09,7.998e-10,4.234e-09,4.915e-10,9.241269e+00,1.063127e+00,1.120822e+01,4.133141e-06,1.574046e-07,3.861963e-06,4.439883e-09,1.808259e-09,5.720165e-08,1.074215e-03,1.148797e-02,1.481155e-02,6.25e-07,3.400727e-07,0.2500,6.008815e-08,2048,2048,24,24,0.9872,0.9864,ok
rq,mlp,mup,softplus,4096,1,0,3,20037642,175.672147,1.125813e-07,6.662345e-08,1.121205e-07,1.737169e-03,1.028023e-03,1.730059e-03,2.379338e-02,3.332674e-01,2.266049e-02,1.064154e-08,8.571587e-08,9.081456e-09,7.998e-10,7.181e-09,7.187e-10,1.057942e+01,7.772592e-01,1.234610e+01,4.731625e-06,1.999099e-07,4.947842e-06,1.786048e-07,4.549158e-08,3.880788e-07,3.774704e-02,2.275604e-01,7.843395e-02,8.94e-08,4.789377e-07,0.2500,6.662345e-08,2048,2048,24,24,0.9872,0.9877,ok
rq,mlp,mup,softplus,4096,1,0,4,20037642,175.809317,9.565556e-08,4.904148e-08,8.910319e-08,1.478305e-03,7.579096e-04,1.377041e-03,2.379338e-02,3.091165e-01,2.170212e-02,1.064154e-08,7.510923e-08,9.235958e-09,7.998e-10,5.769e-09,7.053e-10,8.988879e+00,6.529355e-01,9.647422e+00,4.020260e-06,1.586505e-07,4.105736e-06,2.457286e-09,1.530048e-08,4.477601e-07,6.112257e-04,9.644140e-02,1.090572e-01,9.64e-08,3.114152e-07,0.2500,4.904148e-08,2048,2048,24,24,0.9872,0.9876,ok
rq,mlp,mup,softplus,4096,1,1,2,20037642,174.557476,1.074756e-07,5.610207e-08,8.912601e-08,1.637407e-03,8.547239e-04,1.357849e-03,2.050276e-02,2.562823e-01,2.266977e-02,8.134167e-09,5.229579e-08,7.811217e-09,5.971e-10,4.120e-09,4.915e-10,1.321286e+01,1.072784e+00,1.141000e+01,5.242005e-06,2.189074e-07,3.931491e-06,3.461391e-08,1.352656e-08,5.656663e-08,6.603181e-03,6.179128e-02,1.438808e-02,3.49e-07,6.009860e-07,0.2500,5.610207e-08,2048,2048,24,24,0.9863,0.9864,ok
rq,mlp,mup,softplus,4096,1,1,3,20037642,175.009073,1.148291e-07,6.619022e-08,1.264400e-07,1.758503e-03,1.013643e-03,1.936313e-03,2.050276e-02,5.220907e-01,2.266049e-02,8.134167e-09,7.984149e-08,9.081456e-09,5.971e-10,6.345e-09,7.187e-10,1.411688e+01,8.290203e-01,1.392288e+01,5.600664e-06,1.267792e-07,5.579756e-06,1.205888e-07,1.394982e-09,3.551812e-07,2.153116e-02,1.100324e-02,6.365533e-02,0.00e+00,6.044300e-07,0.2500,6.619022e-08,2048,2048,24,24,0.9863,0.9877,ok
rq,mlp,mup,softplus,4096,1,1,4,20037642,175.390775,1.128972e-07,7.495010e-08,1.042707e-07,1.736467e-03,1.152805e-03,1.603784e-03,2.050276e-02,2.766449e-01,2.170212e-02,8.134167e-09,7.954444e-08,9.235958e-09,5.971e-10,6.000e-09,7.053e-10,1.387938e+01,9.422419e-01,1.128965e+01,5.506438e-06,2.709253e-07,4.804632e-06,3.470510e-09,4.908570e-10,4.034573e-07,6.302641e-04,1.811780e-03,8.397258e-02,0.00e+00,5.552300e-07,0.2500,7.495010e-08,2048,2048,24,24,0.9863,0.9876,ok
rq,mlp,mup,softplus,4096,1,2,3,20037642,174.984698,8.850203e-08,4.802340e-08,9.648809e-08,1.354950e-03,7.352298e-04,1.477215e-03,2.266977e-02,2.673430e-01,2.266049e-02,7.811217e-09,6.555933e-08,9.081456e-09,4.915e-10,5.795e-09,7.187e-10,1.133012e+01,7.325182e-01,1.062474e+01,3.903967e-06,1.796322e-07,4.257987e-06,6.316399e-08,2.840267e-08,1.817455e-07,1.617944e-02,1.581157e-01,4.268342e-02,1.11e-07,3.686410e-07,0.2500,4.802340e-08,2048,2048,24,24,0.9864,0.9877,ok
rq,mlp,mup,softplus,4096,1,2,4,20037642,175.373636,9.824023e-08,3.539870e-08,8.313354e-08,1.510734e-03,5.443597e-04,1.278424e-03,2.266977e-02,2.918245e-01,2.170212e-02,7.811217e-09,6.234810e-08,9.235958e-09,4.915e-10,6.147e-09,7.053e-10,1.257682e+01,5.677591e-01,9.001074e+00,4.333534e-06,1.213014e-07,3.830664e-06,9.780375e-08,2.454082e-09,1.790619e-07,2.256905e-02,2.023128e-02,4.674437e-02,0.00e+00,9.545110e-07,0.2500,3.539870e-08,2048,2048,24,24,0.9864,0.9876,ok
rq,mlp,mup,softplus,4096,1,3,4,20037642,175.662201,9.825408e-08,5.824351e-08,8.238412e-08,1.515923e-03,8.986162e-04,1.271072e-03,2.266049e-02,3.383848e-01,2.170212e-02,9.081456e-09,7.031047e-08,9.235958e-09,7.187e-10,7.938e-09,7.053e-10,1.081920e+01,8.283761e-01,8.919933e+00,4.335920e-06,1.721221e-07,3.796132e-06,2.883978e-07,3.173722e-08,4.159122e-08,6.651363e-02,1.843878e-01,1.095621e-02,3.52e-07,2.848548e-07,0.2500,5.824351e-08,2048,2048,24,24,0.9877,0.9876,ok
rq,mlp,ntk,softplus,2048,1,0,1,5824522,3275.005954,7.983022e-07,1.619766e-08,7.565455e-07,4.281161e+00,8.686532e-02,4.057226e+00,2.067693e-01,4.178514e-01,2.062514e-01,2.139981e-07,3.792683e-07,2.377616e-07,1.722e-08,3.271e-08,2.821e-08,3.730417e+00,4.270765e-02,3.181950e+00,3.860836e-06,3.876416e-08,3.668075e-06,7.599416e-08,3.371956e-11,5.697435e-08,1.968334e-02,8.698644e-04,1.553249e-02,1.77e-05,1.266535e-06,0.1250,1.619766e-08,2048,2048,24,24,0.8928,0.8943,ok
rq,mlp,ntk,softplus,2048,1,0,2,5824522,3277.05447,8.561915e-07,1.585807e-08,8.012254e-07,4.597357e+00,8.515058e-02,4.302214e+00,2.067693e-01,4.544724e-01,1.963529e-01,2.139981e-07,3.611593e-07,2.050265e-07,1.722e-08,3.365e-08,1.915e-08,4.000930e+00,4.390879e-02,3.907911e+00,4.140806e-06,3.489336e-08,4.080537e-06,3.413180e-07,4.077992e-09,3.581595e-08,8.242790e-02,1.168702e-01,8.777263e-03,3.93e-07,1.361914e-06,0.1250,1.585807e-08,2048,2048,24,24,0.8928,0.8922,ok
rq,mlp,ntk,softplus,2048,1,0,3,5824522,3276.231219,8.683392e-07,2.321928e-08,8.113852e-07,4.660242e+00,1.246143e-01,4.354579e+00,2.067693e-01,5.365228e-01,2.015962e-01,2.139981e-07,4.680658e-07,2.661982e-07,1.722e-08,4.612e-08,2.846e-08,4.057695e+00,4.960687e-02,3.048049e+00,4.199556e-06,4.327734e-08,4.024805e-06,2.292008e-07,1.511089e-08,7.459778e-08,5.457740e-02,3.491641e-01,1.853451e-02,1.11e-07,1.433994e-06,0.1250,2.321928e-08,2048,2048,24,24,0.8928,0.8941,ok
rq,mlp,ntk,softplus,2048,1,0,4,5824522,3276.485922,8.038862e-07,1.320254e-08,8.456653e-07,4.315004e+00,7.086699e-02,4.539261e+00,2.067693e-01,4.152427e-01,2.159670e-01,2.139981e-07,4.053449e-07,2.503484e-07,1.722e-08,2.884e-08,2.907e-08,3.756510e+00,3.257112e-02,3.377954e+00,3.887842e-06,3.179475e-08,3.915716e-06,9.072009e-08,7.374546e-10,8.426228e-08,2.333431e-02,2.319423e-02,2.151900e-02,5.39e-03,1.378278e-06,0.8750,1.320254e-08,2048,2048,24,24,0.8928,0.8964,ok
