mode,regime,act,width,smooth,seedA,seedB,t,rq_t,flen_t,dnorm,status
mlp,sp,gelu,128,1,1,3,0.500000,4.517078e-04,2.176277e-01,31.041542,ok
mlp,sp,gelu,128,1,1,3,0.625000,9.859803e-04,4.750341e-01,31.041542,ok
mlp,sp,gelu,128,1,1,3,0.750000,9.160589e-04,4.413468e-01,31.041542,ok
mlp,sp,gelu,128,1,1,3,0.875000,3.049286e-04,1.469111e-01,31.041542,ok
mlp,sp,gelu,128,1,1,3,1.000000,2.576322e-05,1.241243e-02,31.041542,ok
mlp,sp,gelu,128,1,1,4,0.000000,3.317507e-05,1.631472e-02,31.361645,ok
mlp,sp,gelu,128,1,1,4,0.125000,5.959960e-04,2.930968e-01,31.361645,ok
mlp,sp,gelu,128,1,1,4,0.250000,1.363962e-03,6.707642e-01,31.361645,ok
mlp,sp,gelu,128,1,1,4,0.375000,6.126129e-04,3.012685e-01,31.361645,ok
mlp,sp,gelu,128,1,1,4,0.500000,3.262304e-04,1.604324e-01,31.361645,ok
mlp,sp,gelu,128,1,1,4,0.625000,7.806223e-04,3.838916e-01,31.361645,ok
mlp,sp,gelu,128,1,1,4,0.750000,8.484993e-04,4.172719e-01,31.361645,ok
mlp,sp,gelu,128,1,1,4,0.875000,7.800349e-04,3.836028e-01,31.361645,ok
mlp,sp,gelu,128,1,1,4,1.000000,3.986647e-05,1.960539e-02,31.361645,ok
mlp,sp,gelu,128,1,2,3,0.000000,3.919632e-05,1.876700e-02,30.944948,ok
mlp,sp,gelu,128,1,2,3,0.125000,1.012354e-03,4.847102e-01,30.944948,ok
mlp,sp,gelu,128,1,2,3,0.250000,1.037396e-03,4.967000e-01,30.944948,ok
mlp,sp,gelu,128,1,2,3,0.375000,8.767124e-04,4.197654e-01,30.944948,ok
mlp,sp,gelu,128,1,2,3,0.500000,3.924224e-04,1.878898e-01,30.944948,ok
mlp,sp,gelu,128,1,2,3,0.625000,7.894170e-04,3.779688e-01,30.944948,ok
mlp,sp,gelu,128,1,2,3,0.750000,1.507146e-03,7.216139e-01,30.944948,ok
mlp,sp,gelu,128,1,2,3,0.875000,6.764907e-04,3.239003e-01,30.944948,ok
mlp,sp,gelu,128,1,2,3,1.000000,3.894904e-05,1.864860e-02,30.944948,ok
mlp,sp,gelu,128,1,2,4,0.000000,3.372235e-05,1.647985e-02,31.263149,ok
mlp,sp,gelu,128,1,2,4,0.125000,7.761132e-04,3.792805e-01,31.263149,ok
mlp,sp,gelu,128,1,2,4,0.250000,1.146346e-03,5.602105e-01,31.263149,ok
mlp,sp,gelu,128,1,2,4,0.375000,8.983637e-04,4.390233e-01,31.263149,ok
mlp,sp,gelu,128,1,2,4,0.500000,3.947338e-04,1.929033e-01,31.263149,ok
mlp,sp,gelu,128,1,2,4,0.625000,8.006593e-04,3.912760e-01,31.263149,ok
mlp,sp,gelu,128,1,2,4,0.750000,1.260096e-03,6.157992e-01,31.263149,ok
mlp,sp,gelu,128,1,2,4,0.875000,3.385553e-04,1.654493e-01,31.263149,ok
mlp,sp,gelu,128,1,2,4,1.000000,2.016241e-05,9.853214e-03,31.263149,ok
mlp,sp,gelu,128,1,3,4,0.000000,2.509274e-05,1.221347e-02,31.200422,ok
mlp,sp,gelu,128,1,3,4,0.125000,4.049813e-04,1.971178e-01,31.200422,ok
mlp,sp,gelu,128,1,3,4,0.250000,1.324790e-03,6.448191e-01,31.200422,ok
mlp,sp,gelu,128,1,3,4,0.375000,8.704467e-04,4.236753e-01,31.200422,ok
mlp,sp,gelu,128,1,3,4,0.500000,4.744018e-04,2.309071e-01,31.200422,ok
mlp,sp,gelu,128,1,3,4,0.625000,8.421473e-04,4.099010e-01,31.200422,ok
mlp,sp,gelu,128,1,3,4,0.750000,1.072530e-03,5.220357e-01,31.200422,ok
mlp,sp,gelu,128,1,3,4,0.875000,6.983006e-04,3.398860e-01,31.200422,ok
mlp,sp,gelu,128,1,3,4,1.000000,4.237115e-05,2.062345e-02,31.200422,ok
mlp,sp,swish,128,1,0,1,0.000000,3.409183e-05,1.564149e-02,30.292067,ok
mlp,sp,swish,128,1,0,1,0.125000,3.936796e-04,1.806220e-01,30.292067,ok
mlp,sp,swish,128,1,0,1,0.250000,1.034219e-03,4.745045e-01,30.292067,ok
mlp,sp,swish,128,1,0,1,0.375000,6.728678e-04,3.087149e-01,30.292067,ok
mlp,sp,swish,128,1,0,1,0.500000,2.483512e-04,1.139447e-01,30.292067,ok
mlp,sp,swish,128,1,0,1,0.625000,6.369681e-04,2.922439e-01,30.292067,ok
mlp,sp,swish,128,1,0,1,0.750000,1.108526e-03,5.085970e-01,30.292067,ok
mlp,sp,swish,128,1,0,1,0.875000,4.351895e-04,1.996669e-01,30.292067,ok
mlp,sp,swish,128,1,0,1,1.000000,3.024895e-05,1.387836e-02,30.292067,ok
mlp,sp,swish,128,1,0,2,0.000000,3.102547e-05,1.444925e-02,30.519569,ok
mlp,sp,swish,128,1,0,2,0.125000,4.449593e-04,2.072273e-01,30.519569,ok
mlp,sp,swish,128,1,0,2,0.250000,1.191921e-03,5.551040e-01,30.519569,ok
mlp,sp,swish,128,1,0,2,0.375000,8.556203e-04,3.984812e-01,30.519569,ok
mlp,sp,swish,128,1,0,2,0.500000,3.098056e-04,1.442833e-01,30.519569,ok
mlp,sp,swish,128,1,0,2,0.625000,6.626145e-04,3.085942e-01,30.519569,ok
mlp,sp,swish,128,1,0,2,0.750000,1.070537e-03,4.985726e-01,30.519569,ok
mlp,sp,swish,128,1,0,2,0.875000,8.029202e-04,3.739376e-01,30.519569,ok
mlp,sp,swish,128,1,0,2,1.000000,2.586626e-05,1.204649e-02,30.519569,ok
mlp,sp,swish,128,1,0,3,0.000000,3.222344e-05,1.494496e-02,30.456251,ok
mlp,sp,swish,128,1,0,3,0.125000,6.946546e-04,3.221750e-01,30.456251,ok
mlp,sp,swish,128,1,0,3,0.250000,7.994824e-04,3.707932e-01,30.456251,ok
mlp,sp,swish,128,1,0,3,0.375000,5.980977e-04,2.773927e-01,30.456251,ok
mlp,sp,swish,128,1,0,3,0.500000,2.656444e-04,1.232037e-01,30.456251,ok
mlp,sp,swish,128,1,0,3,0.625000,5.530076e-04,2.564803e-01,30.456251,ok
mlp,sp,swish,128,1,0,3,0.750000,7.895605e-04,3.661916e-01,30.456251,ok
mlp,sp,swish,128,1,0,3,0.875000,3.832431e-04,1.777450e-01,30.456251,ok
mlp,sp,swish,128,1,0,3,1.000000,3.185630e-05,1.477469e-02,30.456251,ok
mlp,sp,swish,128,1,0,4,0.000000,3.268885e-05,1.521103e-02,30.506643,ok
mlp,sp,swish,128,1,0,4,0.125000,4.747737e-04,2.209253e-01,30.506643,ok
mlp,sp,swish,128,1,0,4,0.250000,8.055818e-04,3.748595e-01,30.506643,ok
mlp,sp,swish,128,1,0,4,0.375000,8.267491e-04,3.847092e-01,30.506643,ok
mlp,sp,swish,128,1,0,4,0.500000,2.349096e-04,1.093099e-01,30.506643,ok
mlp,sp,swish,128,1,0,4,0.625000,6.012187e-04,2.797637e-01,30.506643,ok
mlp,sp,swish,128,1,0,4,0.750000,9.797948e-04,4.559256e-01,30.506643,ok
mlp,sp,swish,128,1,0,4,0.875000,7.007292e-04,3.260687e-01,30.506643,ok
mlp,sp,swish,128,1,0,4,1.000000,4.914091e-05,2.286662e-02,30.506643,ok
mlp,sp,swish,128,1,1,2,0.000000,2.477941e-05,1.136044e-02,30.280783,ok
mlp,sp,swish,128,1,1,2,0.125000,3.689000e-04,1.691270e-01,30.280783,ok
mlp,sp,swish,128,1,1,2,0.250000,1.216881e-03,5.578949e-01,30.280783,ok
mlp,sp,swish,128,1,1,2,0.375000,7.912023e-04,3.627369e-01,30.280783,ok
mlp,sp,swish,128,1,1,2,0.500000,2.617064e-04,1.199827e-01,30.280783,ok
mlp,sp,swish,128,1,1,2,0.625000,6.438940e-04,2.952015e-01,30.280783,ok
mlp,sp,swish,128,1,1,2,0.750000,1.237851e-03,5.675088e-01,30.280783,ok
mlp,sp,swish,128,1,1,2,0.875000,5.092593e-04,2.334765e-01,30.280783,ok
mlp,sp,swish,128,1,1,2,1.000000,3.459010e-05,1.585828e-02,30.280783,ok
mlp,sp,swish,128,1,1,3,0.000000,2.932381e-05,1.371437e-02,30.583891,ok
mlp,sp,swish,128,1,1,3,0.125000,4.669458e-04,2.183846e-01,30.583891,ok
mlp,sp,swish,128,1,1,3,0.250000,6.885408e-04,3.220217e-01,30.583891,ok
mlp,sp,swish,128,1,1,3,0.375000,5.105255e-04,2.387662e-01,30.583891,ok
mlp,sp,swish,128,1,1,3,0.500000,2.280075e-04,1.066362e-01,30.583891,ok
mlp,sp,swish,128,1,1,3,0.625000,4.862523e-04,2.274140e-01,30.583891,ok
mlp,sp,swish,128,1,1,3,0.750000,6.108308e-04,2.856778e-01,30.583891,ok
mlp,sp,swish,128,1,1,3,0.875000,5.469586e-04,2.558056e-01,30.583891,ok
mlp,sp,swish,128,1,1,3,1.000000,4.222396e-05,1.974760e-02,30.583891,ok
mlp,sp,swish,128,1,1,4,0.000000,2.221575e-05,1.031799e-02,30.477697,ok
mlp,sp,swish,128,1,1,4,0.125000,2.808534e-04,1.304410e-01,30.477697,ok
mlp,sp,swish,128,1,1,4,0.250000,8.710467e-04,4.045533e-01,30.477697,ok
mlp,sp,swish,128,1,1,4,0.375000,8.780516e-04,4.078067e-01,30.477697,ok
mlp,sp,swish,128,1,1,4,0.500000,2.503032e-04,1.162521e-01,30.477697,ok
mlp,sp,swish,128,1,1,4,0.625000,5.540531e-04,2.573272e-01,30.477697,ok
mlp,sp,swish,128,1,1,4,0.750000,9.848794e-04,4.574223e-01,30.477697,ok
mlp,sp,swish,128,1,1,4,0.875000,7.168670e-04,3.329453e-01,30.477697,ok
mlp,sp,swish,128,1,1,4,1.000000,4.098179e-05,1.903379e-02,30.477697,ok
mlp,sp,swish,128,1,2,3,0.000000,3.000884e-05,1.405739e-02,30.608547,ok
mlp,sp,swish,128,1,2,3,0.125000,3.559033e-04,1.667199e-01,30.608547,ok
mlp,sp,swish,128,1,2,3,0.250000,1.008192e-03,4.722790e-01,30.608547,ok
mlp,sp,swish,128,1,2,3,0.375000,5.200638e-04,2.436195e-01,30.608547,ok
mlp,sp,swish,128,1,2,3,0.500000,2.729461e-04,1.278593e-01,30.608547,ok
mlp,sp,swish,128,1,2,3,0.625000,5.098695e-04,2.388441e-01,30.608547,ok
mlp,sp,swish,128,1,2,3,0.750000,7.680300e-04,3.597772e-01,30.608547,ok
mlp,sp,swish,128,1,2,3,0.875000,7.154827e-04,3.351619e-01,30.608547,ok
mlp,sp,swish,128,1,2,3,1.000000,3.982706e-05,1.865665e-02,30.608547,ok
mlp,sp,swish,128,1,2,4,0.000000,3.360347e-05,1.564875e-02,30.518473,ok
mlp,sp,swish,128,1,2,4,0.125000,4.310594e-04,2.007394e-01,30.518473,ok
mlp,sp,swish,128,1,2,4,0.250000,1.064610e-03,4.957765e-01,30.518473,ok
mlp,sp,swish,128,1,2,4,0.375000,5.657854e-04,2.634798e-01,30.518473,ok
mlp,sp,swish,128,1,2,4,0.500000,2.719290e-04,1.266342e-01,30.518473,ok
mlp,sp,swish,128,1,2,4,0.625000,6.723230e-04,3.130932e-01,30.518473,ok
mlp,sp,swish,128,1,2,4,0.750000,9.340141e-04,4.349597e-01,30.518473,ok
mlp,sp,swish,128,1,2,4,0.875000,5.552098e-04,2.585549e-01,30.518473,ok
mlp,sp,swish,128,1,2,4,1.000000,3.902517e-05,1.817358e-02,30.518473,ok
mlp,sp,swish,128,1,3,4,0.000000,3.259623e-05,1.524237e-02,30.581417,ok
mlp,sp,swish,128,1,3,4,0.125000,4.789297e-04,2.239531e-01,30.581417,ok
mlp,sp,swish,128,1,3,4,0.250000,1.224246e-03,5.724716e-01,30.581417,ok
mlp,sp,swish,128,1,3,4,0.375000,8.491030e-04,3.970504e-01,30.581417,ok
mlp,sp,swish,128,1,3,4,0.500000,3.648022e-04,1.705857e-01,30.581417,ok
mlp,sp,swish,128,1,3,4,0.625000,8.345122e-04,3.902275e-01,30.581417,ok
mlp,sp,swish,128,1,3,4,0.750000,1.252356e-03,5.856162e-01,30.581417,ok
mlp,sp,swish,128,1,3,4,0.875000,4.286045e-04,2.004204e-01,30.581417,ok
mlp,sp,swish,128,1,3,4,1.000000,3.595619e-05,1.681353e-02,30.581417,ok
mlp,mup,relu,128,0,0,1,0.000000,2.106801e-05,1.454073e-02,37.153209,ok
mlp,mup,relu,128,0,0,1,0.125000,3.199516e-04,2.208243e-01,37.153209,ok
mlp,mup,relu,128,0,0,1,0.250000,4.956191e-04,3.420666e-01,37.153209,ok
mlp,mup,relu,128,0,0,1,0.375000,3.901845e-04,2.692977e-01,37.153209,ok
mlp,mup,relu,128,0,0,1,0.500000,2.355828e-04,1.625947e-01,37.153209,ok
mlp,mup,relu,128,0,0,1,0.625000,3.386010e-04,2.336958e-01,37.153209,ok
mlp,mup,relu,128,0,0,1,0.750000,6.867525e-04,4.739832e-01,37.153209,ok
mlp,mup,relu,128,0,0,1,0.875000,2.765735e-04,1.908856e-01,37.153209,ok
mlp,mup,relu,128,0,0,1,1.000000,1.446755e-05,9.985221e-03,37.153209,ok
mlp,mup,relu,128,0,0,2,0.000000,2.032915e-05,1.412067e-02,37.272032,ok
mlp,mup,relu,128,0,0,2,0.125000,2.112795e-04,1.467552e-01,37.272032,ok
mlp,mup,relu,128,0,0,2,0.250000,5.958340e-04,4.138676e-01,37.272032,ok
mlp,mup,relu,128,0,0,2,0.375000,5.710652e-04,3.966632e-01,37.272032,ok
mlp,mup,relu,128,0,0,2,0.500000,2.647381e-04,1.838876e-01,37.272032,ok
mlp,mup,relu,128,0,0,2,0.625000,5.567736e-04,3.867361e-01,37.272032,ok
mlp,mup,relu,128,0,0,2,0.750000,6.309934e-04,4.382894e-01,37.272032,ok
mlp,mup,relu,128,0,0,2,0.875000,2.451818e-04,1.703038e-01,37.272032,ok
mlp,mup,relu,128,0,0,2,1.000000,2.714666e-05,1.885613e-02,37.272032,ok
mlp,mup,relu,128,0,0,3,0.000000,2.545631e-05,1.767646e-02,37.266179,ok
mlp,mup,relu,128,0,0,3,0.125000,3.452414e-04,2.397301e-01,37.266179,ok
mlp,mup,relu,128,0,0,3,0.250000,6.343651e-04,4.404930e-01,37.266179,ok
mlp,mup,relu,128,0,0,3,0.375000,4.318480e-04,2.998684e-01,37.266179,ok
mlp,mup,relu,128,0,0,3,0.500000,1.939946e-04,1.347068e-01,37.266179,ok
mlp,mup,relu,128,0,0,3,0.625000,3.388860e-04,2.353170e-01,37.266179,ok
mlp,mup,relu,128,0,0,3,0.750000,7.096027e-04,4.927368e-01,37.266179,ok
mlp,mup,relu,128,0,0,3,0.875000,5.728236e-04,3.977595e-01,37.266179,ok
mlp,mup,relu,128,0,0,3,1.000000,2.445685e-05,1.698245e-02,37.266179,ok
mlp,mup,relu,128,0,0,4,0.000000,2.261146e-05,1.612044e-02,37.760623,ok
mlp,mup,relu,128,0,0,4,0.125000,5.202078e-04,3.708729e-01,37.760623,ok
mlp,mup,relu,128,0,0,4,0.250000,5.129798e-04,3.657199e-01,37.760623,ok
mlp,mup,relu,128,0,0,4,0.375000,4.379791e-04,3.122494e-01,37.760623,ok
mlp,mup,relu,128,0,0,4,0.500000,1.636672e-04,1.166836e-01,37.760623,ok
mlp,mup,relu,128,0,0,4,0.625000,3.954632e-04,2.819385e-01,37.760623,ok
mlp,mup,relu,128,0,0,4,0.750000,3.765104e-04,2.684264e-01,37.760623,ok
mlp,mup,relu,128,0,0,4,0.875000,4.166712e-04,2.970584e-01,37.760623,ok
mlp,mup,relu,128,0,0,4,1.000000,2.603366e-05,1.856023e-02,37.760623,ok
mlp,mup,relu,128,0,1,2,0.000000,1.594566e-05,1.095677e-02,37.071056,ok
mlp,mup,relu,128,0,1,2,0.125000,3.064827e-04,2.105939e-01,37.071056,ok
mlp,mup,relu,128,0,1,2,0.250000,7.083122e-04,4.867037e-01,37.071056,ok
mlp,mup,relu,128,0,1,2,0.375000,4.990422e-04,3.429077e-01,37.071056,ok
mlp,mup,relu,128,0,1,2,0.500000,2.140555e-04,1.470843e-01,37.071056,ok
mlp,mup,relu,128,0,1,2,0.625000,5.304708e-04,3.645033e-01,37.071056,ok
mlp,mup,relu,128,0,1,2,0.750000,6.019472e-04,4.136170e-01,37.071056,ok
mlp,mup,relu,128,0,1,2,0.875000,1.789183e-04,1.229404e-01,37.071056,ok
mlp,mup,relu,128,0,1,2,1.000000,2.018957e-05,1.387289e-02,37.071056,ok
mlp,mup,relu,128,0,1,3,0.000000,1.449170e-05,1.006723e-02,37.274359,ok
mlp,mup,relu,128,0,1,3,0.125000,2.529013e-04,1.756877e-01,37.274359,ok
mlp,mup,relu,128,0,1,3,0.250000,4.261607e-04,2.960491e-01,37.274359,ok
mlp,mup,relu,128,0,1,3,0.375000,3.404980e-04,2.365402e-01,37.274359,ok
mlp,mup,relu,128,0,1,3,0.500000,2.357596e-04,1.637796e-01,37.274359,ok
mlp,mup,relu,128,0,1,3,0.625000,3.027367e-04,2.103078e-01,37.274359,ok
mlp,mup,relu,128,0,1,3,0.750000,5.186413e-04,3.602944e-01,37.274359,ok
mlp,mup,relu,128,0,1,3,0.875000,2.585713e-04,1.796266e-01,37.274359,ok
mlp,mup,relu,128,0,1,3,1.000000,2.064593e-05,1.434250e-02,37.274359,ok
mlp,mup,relu,128,0,1,4,0.000000,1.872814e-05,1.313485e-02,37.452454,ok
mlp,mup,relu,128,0,1,4,0.125000,3.134908e-04,2.198646e-01,37.452454,ok
mlp,mup,relu,128,0,1,4,0.250000,1.004360e-03,7.044007e-01,37.452454,ok
mlp,mup,relu,128,0,1,4,0.375000,6.992969e-04,4.904471e-01,37.452454,ok
mlp,mup,relu,128,0,1,4,0.500000,2.712016e-04,1.902054e-01,37.452454,ok
mlp,mup,relu,128,0,1,4,0.625000,5.075290e-04,3.559520e-01,37.452454,ok
mlp,mup,relu,128,0,1,4,0.750000,8.329422e-04,5.841783e-01,37.452454,ok
mlp,mup,relu,128,0,1,4,0.875000,4.737384e-04,3.322532e-01,37.452454,ok
mlp,mup,relu,128,0,1,4,1.000000,2.850448e-05,1.999142e-02,37.452454,ok
mlp,mup,relu,128,0,2,3,0.000000,2.444510e-05,1.711411e-02,37.41935,ok
mlp,mup,relu,128,0,2,3,0.125000,3.340055e-04,2.338386e-01,37.41935,ok
mlp,mup,relu,128,0,2,3,0.250000,6.364020e-04,4.455475e-01,37.41935,ok
mlp,mup,relu,128,0,2,3,0.375000,3.216729e-04,2.252045e-01,37.41935,ok
mlp,mup,relu,128,0,2,3,0.500000,1.988230e-04,1.391967e-01,37.41935,ok
mlp,mup,relu,128,0,2,3,0.625000,5.224443e-04,3.657653e-01,37.41935,ok
mlp,mup,relu,128,0,2,3,0.750000,6.893542e-04,4.826196e-01,37.41935,ok
mlp,mup,relu,128,0,2,3,0.875000,3.062688e-04,2.144200e-01,37.41935,ok
mlp,mup,relu,128,0,2,3,1.000000,2.520302e-05,1.764474e-02,37.41935,ok
mlp,mup,relu,128,0,2,4,0.000000,3.012434e-05,2.134303e-02,37.643005,ok
mlp,mup,relu,128,0,2,4,0.125000,4.553823e-04,3.226374e-01,37.643005,ok
mlp,mup,relu,128,0,2,4,0.250000,8.433813e-04,5.975339e-01,37.643005,ok
mlp,mup,relu,128,0,2,4,0.375000,4.163320e-04,2.949704e-01,37.643005,ok
mlp,mup,relu,128,0,2,4,0.500000,2.254240e-04,1.597124e-01,37.643005,ok
mlp,mup,relu,128,0,2,4,0.625000,5.141545e-04,3.642774e-01,37.643005,ok
mlp,mup,relu,128,0,2,4,0.750000,6.668122e-04,4.724350e-01,37.643005,ok
mlp,mup,relu,128,0,2,4,0.875000,3.321006e-04,2.352926e-01,37.643005,ok
mlp,mup,relu,128,0,2,4,1.000000,2.296044e-05,1.626743e-02,37.643005,ok
mlp,mup,relu,128,0,3,4,0.000000,1.963903e-05,1.371034e-02,37.366207,ok
mlp,mup,relu,128,0,3,4,0.125000,2.389522e-04,1.668165e-01,37.366207,ok
mlp,mup,relu,128,0,3,4,0.250000,4.386475e-04,3.062271e-01,37.366207,ok
mlp,mup,relu,128,0,3,4,0.375000,2.882267e-04,2.012159e-01,37.366207,ok
mlp,mup,relu,128,0,3,4,0.500000,1.653916e-04,1.154626e-01,37.366207,ok
mlp,mup,relu,128,0,3,4,0.625000,3.006577e-04,2.098942e-01,37.366207,ok
mlp,mup,relu,128,0,3,4,0.750000,3.565891e-04,2.489408e-01,37.366207,ok
mlp,mup,relu,128,0,3,4,0.875000,2.242130e-04,1.565269e-01,37.366207,ok
mlp,mup,relu,128,0,3,4,1.000000,2.225757e-05,1.553838e-02,37.366207,ok
mlp,mup,tanh,128,1,0,1,0.000000,6.106212e-05,4.554959e-02,38.625248,ok
mlp,mup,tanh,128,1,0,1,0.125000,9.290081e-04,6.929981e-01,38.625248,ok
mlp,mup,tanh,128,1,0,1,0.250000,1.763361e-03,1.315388e+00,38.625248,ok
mlp,mup,tanh,128,1,0,1,0.375000,1.055072e-03,7.870362e-01,38.625248,ok
mlp,mup,tanh,128,1,0,1,0.500000,7.339681e-04,5.475071e-01,38.625248,ok
mlp,mup,tanh,128,1,0,1,0.625000,1.294007e-03,9.652711e-01,38.625248,ok
mlp,mup,tanh,128,1,0,1,0.750000,1.441920e-03,1.075607e+00,38.625248,ok
mlp,mup,tanh,128,1,0,1,0.875000,6.822746e-04,5.089461e-01,38.625248,ok
mlp,mup,tanh,128,1,0,1,1.000000,7.357681e-05,5.488498e-02,38.625248,ok
mlp,mup,tanh,128,1,0,2,0.000000,6.097950e-05,4.412932e-02,38.044043,ok
mlp,mup,tanh,128,1,0,2,0.125000,6.424012e-04,4.648894e-01,38.044043,ok
mlp,mup,tanh,128,1,0,2,0.250000,1.310551e-03,9.484124e-01,38.044043,ok
mlp,mup,tanh,128,1,0,2,0.375000,9.763800e-04,7.065814e-01,38.044043,ok
mlp,mup,tanh,128,1,0,2,0.500000,7.042455e-04,5.096446e-01,38.044043,ok
mlp,mup,tanh,128,1,0,2,0.625000,1.146228e-03,8.294963e-01,38.044043,ok
mlp,mup,tanh,128,1,0,2,0.750000,1.222600e-03,8.847644e-01,38.044043,ok
mlp,mup,tanh,128,1,0,2,0.875000,6.581581e-04,4.762923e-01,38.044043,ok
mlp,mup,tanh,128,1,0,2,1.000000,8.584083e-05,6.212083e-02,38.044043,ok
mlp,mup,tanh,128,1,0,3,0.000000,7.178391e-05,5.310647e-02,38.465835,ok
mlp,mup,tanh,128,1,0,3,0.125000,9.339539e-04,6.909487e-01,38.465835,ok
mlp,mup,tanh,128,1,0,3,0.250000,1.773896e-03,1.312346e+00,38.465835,ok
mlp,mup,tanh,128,1,0,3,0.375000,1.893357e-03,1.400725e+00,38.465835,ok
mlp,mup,tanh,128,1,0,3,0.500000,1.278425e-03,9.457915e-01,38.465835,ok
mlp,mup,tanh,128,1,0,3,0.625000,1.486954e-03,1.100064e+00,38.465835,ok
mlp,mup,tanh,128,1,0,3,0.750000,2.226251e-03,1.647003e+00,38.465835,ok
mlp,mup,tanh,128,1,0,3,0.875000,8.631145e-04,6.385410e-01,38.465835,ok
mlp,mup,tanh,128,1,0,3,1.000000,7.659165e-05,5.666329e-02,38.465835,ok
mlp,mup,tanh,128,1,0,4,0.000000,6.613101e-05,4.736468e-02,37.847721,ok
mlp,mup,tanh,128,1,0,4,0.125000,1.327177e-03,9.505576e-01,37.847721,ok
mlp,mup,tanh,128,1,0,4,0.250000,1.215274e-03,8.704098e-01,37.847721,ok
mlp,mup,tanh,128,1,0,4,0.375000,6.646423e-04,4.760334e-01,37.847721,ok
mlp,mup,tanh,128,1,0,4,0.500000,9.117518e-04,6.530194e-01,37.847721,ok
mlp,mup,tanh,128,1,0,4,0.625000,8.081939e-04,5.788487e-01,37.847721,ok
mlp,mup,tanh,128,1,0,4,0.750000,1.013528e-03,7.259138e-01,37.847721,ok
mlp,mup,tanh,128,1,0,4,0.875000,9.824142e-04,7.036296e-01,37.847721,ok
mlp,mup,tanh,128,1,0,4,1.000000,5.400207e-05,3.867763e-02,37.847721,ok
mlp,mup,tanh,128,1,1,2,0.000000,6.277580e-05,4.433654e-02,37.58372,ok
mlp,mup,tanh,128,1,1,2,0.125000,8.222247e-04,5.807110e-01,37.58372,ok
mlp,mup,tanh,128,1,1,2,0.250000,1.216365e-03,8.590795e-01,37.58372,ok
mlp,mup,tanh,128,1,1,2,0.375000,1.127992e-03,7.966650e-01,37.58372,ok
mlp,mup,tanh,128,1,1,2,0.500000,9.081455e-04,6.413941e-01,37.58372,ok
mlp,mup,tanh,128,1,1,2,0.625000,1.141859e-03,8.064584e-01,37.58372,ok
mlp,mup,tanh,128,1,1,2,0.750000,1.592387e-03,1.124652e+00,37.58372,ok
mlp,mup,tanh,128,1,1,2,0.875000,7.138712e-04,5.041844e-01,37.58372,ok
mlp,mup,tanh,128,1,1,2,1.000000,6.336020e-05,4.474928e-02,37.58372,ok
mlp,mup,tanh,128,1,1,3,0.000000,5.831174e-05,4.202549e-02,37.965874,ok
mlp,mup,tanh,128,1,1,3,0.125000,6.549892e-04,4.720532e-01,37.965874,ok
mlp,mup,tanh,128,1,1,3,0.250000,1.484781e-03,1.070087e+00,37.965874,ok
mlp,mup,tanh,128,1,1,3,0.375000,1.570893e-03,1.132148e+00,37.965874,ok
mlp,mup,tanh,128,1,1,3,0.500000,9.305774e-04,6.706707e-01,37.965874,ok
mlp,mup,tanh,128,1,1,3,0.625000,1.734337e-03,1.249943e+00,37.965874,ok
mlp,mup,tanh,128,1,1,3,0.750000,1.477332e-03,1.064719e+00,37.965874,ok
mlp,mup,tanh,128,1,1,3,0.875000,8.230176e-04,5.931519e-01,37.965874,ok
mlp,mup,tanh,128,1,1,3,1.000000,7.021993e-05,5.060777e-02,37.965874,ok
mlp,mup,tanh,128,1,1,4,0.000000,7.533225e-05,5.473039e-02,38.118764,ok
mlp,mup,tanh,128,1,1,4,0.125000,1.285018e-03,9.335915e-01,38.118764,ok
mlp,mup,tanh,128,1,1,4,0.250000,1.829799e-03,1.329386e+00,38.118764,ok
mlp,mup,tanh,128,1,1,4,0.375000,1.730710e-03,1.257396e+00,38.118764,ok
mlp,mup,tanh,128,1,1,4,0.500000,1.022363e-03,7.427670e-01,38.118764,ok
mlp,mup,tanh,128,1,1,4,0.625000,1.705423e-03,1.239024e+00,38.118764,ok
mlp,mup,tanh,128,1,1,4,0.750000,1.898687e-03,1.379434e+00,38.118764,ok
mlp,mup,tanh,128,1,1,4,0.875000,9.108350e-04,6.617399e-01,38.118764,ok
mlp,mup,tanh,128,1,1,4,1.000000,6.717047e-05,4.880069e-02,38.118764,ok
mlp,mup,tanh,128,1,2,3,0.000000,5.888208e-05,4.222277e-02,37.870128,ok
mlp,mup,tanh,128,1,2,3,0.125000,8.858101e-04,6.351908e-01,37.870128,ok
mlp,mup,tanh,128,1,2,3,0.250000,9.450730e-04,6.776866e-01,37.870128,ok
mlp,mup,tanh,128,1,2,3,0.375000,2.162343e-03,1.550559e+00,37.870128,ok
mlp,mup,tanh,128,1,2,3,0.500000,1.297460e-03,9.303739e-01,37.870128,ok
mlp,mup,tanh,128,1,2,3,0.625000,1.780815e-03,1.276975e+00,37.870128,ok
mlp,mup,tanh,128,1,2,3,0.750000,1.593489e-03,1.142648e+00,37.870128,ok
mlp,mup,tanh,128,1,2,3,0.875000,1.194941e-03,8.568605e-01,37.870128,ok
mlp,mup,tanh,128,1,2,3,1.000000,7.997465e-05,5.734769e-02,37.870128,ok
mlp,mup,tanh,128,1,2,4,0.000000,7.981257e-05,5.650945e-02,37.630492,ok
