mode,regime,act,width,seedA,seedB,dnorm,L_A,L_B,B,t_star,L_max,rho_A,rho_mid,rho_max,rho_at_tstar,acc_mid,flen_A,flen_mid,flen_B,flen_at_tstar,rq_mid,R_end,R_mid,R_tstar,devrel_lam1e-1,devrel_lam1e-2,devrel_lam1e-3,cg_resid,fd_instab,wmoveA,status
ts,mup,gelu,512,1,3,8.709345e+01,1.159218e-04,1.432443e-04,8.157817e-02,0.5000,8.170776e-02,1.553561e-04,5.723270e-02,5.723270e-02,5.723270e-02,0.9704,,,,,,,,,,,,,,2.2741878032684326,ok
ts,mup,gelu,512,1,4,8.782343e+01,1.159218e-04,1.273545e-04,7.558709e-02,0.5000,7.570873e-02,1.553561e-04,5.640568e-02,5.640568e-02,5.640568e-02,0.9708,,,,,,,,,,,,,,2.2741878032684326,ok
ts,mup,gelu,512,2,3,8.678690e+01,1.336457e-04,1.432442e-04,8.299179e-02,0.5000,8.313024e-02,1.796316e-04,6.055426e-02,6.055426e-02,6.055426e-02,0.9683,,,,,,,,,,,,,,2.2479028701782227,ok
ts,mup,gelu,512,2,4,8.734195e+01,1.336457e-04,1.273545e-04,7.800972e-02,0.5000,7.814022e-02,1.796316e-04,5.770468e-02,5.770468e-02,5.770468e-02,0.9704,,,,,,,,,,,,,,2.2479028701782227,ok
ts,mup,gelu,512,3,4,8.681098e+01,1.432442e-04,1.273545e-04,8.026801e-02,0.5000,8.040331e-02,1.920978e-04,5.821038e-02,5.821038e-02,5.821038e-02,0.9706,,,,,,,,,,,,,,2.1856255531311035,ok
ts,mup,gelu,1024,0,1,1.137205e+02,1.053590e-04,1.340180e-04,3.707815e-02,0.5250,3.719783e-02,1.414566e-04,3.252538e-02,3.252538e-02,3.251786e-02,0.9862,,,,,,,,,,,,,,2.1426942348480225,ok
ts,mup,gelu,1024,0,2,1.146001e+02,1.053590e-04,1.219992e-04,3.340068e-02,0.5000,3.351436e-02,1.414566e-04,3.000536e-02,3.000536e-02,3.000536e-02,0.9885,,,,,,,,,,,,,,2.1426942348480225,ok
ts,mup,gelu,1024,0,3,1.184104e+02,1.053590e-04,9.234904e-05,3.881814e-02,0.5000,3.891699e-02,1.414566e-04,3.143246e-02,3.143246e-02,3.143246e-02,0.9857,,,,,,,,,,,,,,2.1426942348480225,ok
ts,mup,gelu,1024,0,4,1.172041e+02,1.053590e-04,1.023509e-04,3.732372e-02,0.5000,3.742757e-02,1.414566e-04,3.153713e-02,3.153713e-02,3.153713e-02,0.9872,,,,,,,,,,,,,,2.1426942348480225,ok
ts,mup,gelu,1024,1,2,1.116442e+02,1.340180e-04,1.219993e-04,3.569061e-02,0.5000,3.581862e-02,1.794616e-04,3.204240e-02,3.204240e-02,3.204240e-02,0.9870,,,,,,,,,,,,,,2.0104169845581055,ok
ts,mup,gelu,1024,1,3,1.159454e+02,1.340180e-04,9.234905e-05,3.502844e-02,0.4750,3.514162e-02,1.794616e-04,3.101554e-02,3.126157e-02,3.126157e-02,0.9877,,,,,,,,,,,,,,2.0104169845581055,ok
ts,mup,gelu,1024,1,4,1.143512e+02,1.340180e-04,1.023509e-04,3.639315e-02,0.5000,3.651133e-02,1.794616e-04,3.105015e-02,3.109397e-02,3.105015e-02,0.9872,,,,,,,,,,,,,,2.0104169845581055,ok
ts,mup,gelu,1024,2,3,1.166557e+02,1.219992e-04,9.234906e-05,3.411706e-02,0.4750,3.422423e-02,1.635756e-04,2.922988e-02,2.936697e-02,2.936697e-02,0.9890,,,,,,,,,,,,,,2.052945613861084,ok
ts,mup,gelu,1024,2,4,1.154014e+02,1.219992e-04,1.023508e-04,3.831779e-02,0.5000,3.842997e-02,1.635756e-04,3.331782e-02,3.331782e-02,3.331782e-02,0.9858,,,,,,,,,,,,,,2.052945613861084,ok
ts,mup,gelu,1024,3,4,1.189846e+02,9.234909e-05,1.023510e-04,3.253862e-02,0.5000,3.263597e-02,1.242161e-04,2.879326e-02,2.879326e-02,2.879326e-02,0.9885,,,,,,,,,,,,,,2.241321086883545,ok
ts,mup,gelu,2048,0,1,1.586973e+02,8.663496e-05,7.659319e-05,1.323700e-02,0.5000,1.331861e-02,1.163657e-04,1.348317e-02,1.348317e-02,1.348317e-02,0.9971,,,,,,,,,,,,,,2.0800118446350098,ok
ts,mup,gelu,2048,0,2,1.563462e+02,8.663496e-05,8.686406e-05,1.439144e-02,0.5000,1.447819e-02,1.163657e-04,1.449890e-02,1.449890e-02,1.449890e-02,0.9958,,,,,,,,,,,,,,2.0800118446350098,ok
ts,mup,gelu,2048,0,3,1.565135e+02,8.663496e-05,8.561550e-05,1.398270e-02,0.5000,1.406882e-02,1.163657e-04,1.436528e-02,1.436528e-02,1.436528e-02,0.9965,,,,,,,,,,,,,,2.0800118446350098,ok
ts,mup,gelu,2048,0,4,1.589993e+02,8.663496e-05,7.843749e-05,1.499497e-02,0.5000,1.507751e-02,1.163657e-04,1.514045e-02,1.514045e-02,1.514045e-02,0.9959,,,,,,,,,,,,,,2.0800118446350098,ok
ts,mup,gelu,2048,1,2,1.587562e+02,7.659325e-05,8.686404e-05,1.613136e-02,0.5000,1.621309e-02,1.029868e-04,1.580240e-02,1.580240e-02,1.580240e-02,0.9954,,,,,,,,,,,,,,2.1483800411224365,ok
ts,mup,gelu,2048,1,3,1.585154e+02,7.659325e-05,8.561555e-05,1.294506e-02,0.5000,1.302617e-02,1.029868e-04,1.367343e-02,1.367343e-02,1.367343e-02,0.9969,,,,,,,,,,,,,,2.1483800411224365,ok
ts,mup,gelu,2048,1,4,1.607945e+02,7.659325e-05,7.843753e-05,1.462280e-02,0.5000,1.470031e-02,1.029868e-04,1.468769e-02,1.468769e-02,1.468769e-02,0.9962,,,,,,,,,,,,,,2.1483800411224365,ok
ts,mup,gelu,2048,2,3,1.566403e+02,8.686405e-05,8.561551e-05,1.335649e-02,0.5000,1.344273e-02,1.170411e-04,1.440434e-02,1.440434e-02,1.440434e-02,0.9968,,,,,,,,,,,,,,2.0538644790649414,ok
ts,mup,gelu,2048,2,4,1.584215e+02,8.686405e-05,7.843749e-05,1.466545e-02,0.5000,1.474811e-02,1.170411e-04,1.503236e-02,1.503236e-02,1.503236e-02,0.9958,,,,,,,,,,,,,,2.0538644790649414,ok
ts,mup,gelu,2048,3,4,1.586581e+02,8.561554e-05,7.843753e-05,1.441329e-02,0.5000,1.449532e-02,1.150318e-04,1.455622e-02,1.455622e-02,1.455622e-02,0.9961,,,,,,,,,,,,,,2.07596492767334,ok
ts,mup,gelu,4096,0,1,2.155918e+02,6.894654e-05,7.653595e-05,6.699676e-03,0.5000,6.772417e-03,9.292197e-05,7.752629e-03,7.752629e-03,7.752629e-03,0.9990,,,,,,,,,,,,,,2.086466073989868,ok
ts,mup,gelu,4096,0,2,2.194383e+02,6.894654e-05,6.184231e-05,5.991577e-03,0.5000,6.056971e-03,9.292197e-05,6.614453e-03,6.614453e-03,6.614453e-03,0.9984,,,,,,,,,,,,,,2.086466073989868,ok
ts,mup,gelu,4096,0,3,2.179205e+02,6.894654e-05,6.462997e-05,6.335170e-03,0.5000,6.401958e-03,9.292197e-05,7.258558e-03,7.258558e-03,7.258558e-03,0.9987,,,,,,,,,,,,,,2.086466073989868,ok
ts,mup,gelu,4096,0,4,2.154242e+02,6.894654e-05,6.630779e-05,7.426352e-03,0.5000,7.493979e-03,9.292197e-05,7.747161e-03,7.747161e-03,7.747161e-03,0.9984,,,,,,,,,,,,,,2.086466073989868,ok
ts,mup,gelu,4096,1,2,2.169129e+02,7.653602e-05,6.184229e-05,6.587199e-03,0.5000,6.656388e-03,1.028143e-04,7.456050e-03,7.456050e-03,7.456050e-03,0.9989,,,,,,,,,,,,,,2.0171005725860596,ok
ts,mup,gelu,4096,1,3,2.154034e+02,7.653602e-05,6.462990e-05,6.579917e-03,0.5000,6.650500e-03,1.028143e-04,7.463488e-03,7.463488e-03,7.463488e-03,0.9988,,,,,,,,,,,,,,2.0171005725860596,ok
ts,mup,gelu,4096,1,4,2.127119e+02,7.653602e-05,6.630783e-05,6.804024e-03,0.5000,6.875446e-03,1.028143e-04,7.528220e-03,7.528220e-03,7.528220e-03,0.9986,,,,,,,,,,,,,,2.0171005725860596,ok
ts,mup,gelu,4096,2,3,2.192217e+02,6.184232e-05,6.462993e-05,5.820186e-03,0.5000,5.883422e-03,8.348840e-05,6.631279e-03,6.631279e-03,6.631279e-03,0.9986,,,,,,,,,,,,,,2.129770040512085,ok
ts,mup,gelu,4096,2,4,2.168748e+02,6.184232e-05,6.630777e-05,6.603512e-03,0.5000,6.667587e-03,8.348840e-05,7.058827e-03,7.058827e-03,7.058827e-03,0.9985,,,,,,,,,,,,,,2.129770040512085,ok
ts,mup,gelu,4096,3,4,2.149917e+02,6.462997e-05,6.630780e-05,6.241954e-03,0.5000,6.307423e-03,8.686169e-05,6.891852e-03,6.891852e-03,6.891852e-03,0.9989,,,,,,,,,,,,,,2.0804059505462646,ok
ts,mup,tanh,64,0,1,5.097728e+01,4.848990e-02,5.204287e-02,1.944598e+00,0.5000,1.994864e+00,5.490015e-02,4.739053e-01,4.739053e-01,4.739053e-01,0.6658,,,,,,,,,,,,,,3.6294147968292236,ok
ts,mup,tanh,64,0,2,5.031362e+01,4.848990e-02,5.275347e-02,1.818411e+00,0.5000,1.869033e+00,5.490015e-02,4.728589e-01,4.728589e-01,4.728589e-01,0.6666,,,,,,,,,,,,,,3.6294147968292236,ok
ts,mup,tanh,64,0,3,5.043183e+01,4.848990e-02,5.405121e-02,1.891472e+00,0.5000,1.942742e+00,5.490015e-02,4.727534e-01,4.727534e-01,4.727534e-01,0.6640,,,,,,,,,,,,,,3.6294147968292236,ok
ts,mup,tanh,64,0,4,5.047456e+01,4.848990e-02,5.104131e-02,2.047380e+00,0.5000,2.097146e+00,5.490015e-02,4.985609e-01,4.985609e-01,4.985609e-01,0.6432,,,,,,,,,,,,,,3.6294147968292236,ok
ts,mup,tanh,64,1,2,5.100194e+01,5.204288e-02,5.275347e-02,1.874340e+00,0.5000,1.926738e+00,5.829580e-02,4.818633e-01,4.818633e-01,4.818633e-01,0.6618,,,,,,,,,,,,,,3.584746837615967,ok
ts,mup,tanh,64,1,3,5.087851e+01,5.204288e-02,5.405121e-02,1.860811e+00,0.5000,1.913858e+00,5.829580e-02,4.759090e-01,4.759090e-01,4.759090e-01,0.6619,,,,,,,,,,,,,,3.584746837615967,ok
ts,mup,tanh,64,1,4,5.081461e+01,5.204288e-02,5.104131e-02,1.786020e+00,0.5000,1.837562e+00,5.829580e-02,4.660460e-01,4.660460e-01,4.660460e-01,0.6683,,,,,,,,,,,,,,3.584746837615967,ok
ts,mup,tanh,64,2,3,5.072690e+01,5.275347e-02,5.405121e-02,2.000262e+00,0.5000,2.053664e+00,5.741244e-02,4.919729e-01,4.926913e-01,4.919729e-01,0.6497,,,,,,,,,,,,,,3.5455875396728516,ok
ts,mup,tanh,64,2,4,5.099281e+01,5.275347e-02,5.104131e-02,1.960987e+00,0.5000,2.012884e+00,5.741244e-02,4.919724e-01,4.919724e-01,4.919724e-01,0.6486,,,,,,,,,,,,,,3.5455875396728516,ok
ts,mup,tanh,64,3,4,5.021931e+01,5.405121e-02,5.104131e-02,1.933653e+00,0.5000,1.986200e+00,6.023548e-02,4.784777e-01,4.784777e-01,4.784777e-01,0.6586,,,,,,,,,,,,,,3.5506157875061035,ok
ts,mup,tanh,128,0,1,5.767913e+01,6.220934e-03,6.227968e-03,1.256619e+00,0.5000,1.262844e+00,7.963181e-03,3.743700e-01,3.743700e-01,3.743700e-01,0.7394,,,,,,,,,,,,,,2.7503128051757812,ok
ts,mup,tanh,128,0,2,5.730888e+01,6.220934e-03,6.198605e-03,1.146353e+00,0.5000,1.152563e+00,7.963181e-03,3.605511e-01,3.605511e-01,3.605511e-01,0.7465,,,,,,,,,,,,,,2.7503128051757812,ok
ts,mup,tanh,128,0,3,5.738330e+01,6.220934e-03,5.959244e-03,1.214910e+00,0.5000,1.221000e+00,7.963181e-03,3.617153e-01,3.617153e-01,3.617153e-01,0.7469,,,,,,,,,,,,,,2.7503128051757812,ok
ts,mup,tanh,128,0,4,5.728589e+01,6.220934e-03,5.962023e-03,1.311166e+00,0.5000,1.317258e+00,7.963181e-03,3.685083e-01,3.685083e-01,3.685083e-01,0.7418,,,,,,,,,,,,,,2.7503128051757812,ok
ts,mup,tanh,128,1,2,5.722690e+01,6.227968e-03,6.198604e-03,1.246578e+00,0.5000,1.252791e+00,7.932991e-03,3.576321e-01,3.576321e-01,3.576321e-01,0.7509,,,,,,,,,,,,,,2.7341578006744385,ok
ts,mup,tanh,128,1,3,5.742390e+01,6.227968e-03,5.959244e-03,1.309269e+00,0.5000,1.315363e+00,7.932991e-03,3.799093e-01,3.799093e-01,3.799093e-01,0.7354,,,,,,,,,,,,,,2.7341578006744385,ok
ts,mup,tanh,128,1,4,5.718995e+01,6.227968e-03,5.962023e-03,1.286831e+00,0.5000,1.292926e+00,7.932991e-03,3.804524e-01,3.804524e-01,3.804524e-01,0.7336,,,,,,,,,,,,,,2.7341578006744385,ok
ts,mup,tanh,128,2,3,5.738513e+01,6.198604e-03,5.959244e-03,1.203612e+00,0.5000,1.209691e+00,7.919941e-03,3.636701e-01,3.636701e-01,3.636701e-01,0.7492,,,,,,,,,,,,,,2.7132160663604736,ok
ts,mup,tanh,128,2,4,5.680960e+01,6.198604e-03,5.962024e-03,1.147840e+00,0.5000,1.153920e+00,7.919941e-03,3.570300e-01,3.570300e-01,3.570300e-01,0.7496,,,,,,,,,,,,,,2.7132160663604736,ok
ts,mup,tanh,128,3,4,5.714735e+01,5.959245e-03,5.962024e-03,1.216731e+00,0.5000,1.222691e+00,7.620302e-03,3.630795e-01,3.630795e-01,3.630795e-01,0.7458,,,,,,,,,,,,,,2.728938102722168,ok
ts,mup,tanh,256,0,1,6.689140e+01,2.801120e-03,2.813124e-03,7.996284e-01,0.5000,8.024355e-01,3.553116e-03,2.925372e-01,2.925372e-01,2.925372e-01,0.8003,,,,,,,,,,,,,,2.184746503829956,ok
ts,mup,tanh,256,0,2,6.696002e+01,2.801120e-03,2.781801e-03,7.881040e-01,0.5000,7.908954e-01,3.553116e-03,2.770348e-01,2.770348e-01,2.770348e-01,0.8114,,,,,,,,,,,,,,2.184746503829956,ok
ts,mup,tanh,256,0,3,6.720556e+01,2.801120e-03,2.852268e-03,7.494383e-01,0.5000,7.522650e-01,3.553116e-03,2.866871e-01,2.866871e-01,2.866871e-01,0.8054,,,,,,,,,,,,,,2.184746503829956,ok
ts,mup,tanh,256,0,4,6.697979e+01,2.801120e-03,2.780078e-03,8.082990e-01,0.5000,8.110896e-01,3.553116e-03,2.905452e-01,2.905452e-01,2.905452e-01,0.7994,,,,,,,,,,,,,,2.184746503829956,ok
ts,mup,tanh,256,1,2,6.652804e+01,2.813124e-03,2.781801e-03,7.769847e-01,0.5000,7.797821e-01,3.557106e-03,2.831933e-01,2.831933e-01,2.831933e-01,0.8068,,,,,,,,,,,,,,2.1780481338500977,ok
ts,mup,tanh,256,1,3,6.709667e+01,2.813124e-03,2.852268e-03,8.038680e-01,0.5000,8.067007e-01,3.557106e-03,2.936218e-01,2.936218e-01,2.936218e-01,0.7965,,,,,,,,,,,,,,2.1780481338500977,ok
ts,mup,tanh,256,1,4,6.695142e+01,2.813124e-03,2.780077e-03,7.645604e-01,0.5000,7.673570e-01,3.557106e-03,2.818473e-01,2.818473e-01,2.818473e-01,0.8076,,,,,,,,,,,,,,2.1780481338500977,ok
ts,mup,tanh,256,2,3,6.711560e+01,2.781801e-03,2.852268e-03,8.411933e-01,0.5000,8.440103e-01,3.528468e-03,2.990845e-01,2.990845e-01,2.990845e-01,0.7944,,,,,,,,,,,,,,2.176851987838745,ok
ts,mup,tanh,256,2,4,6.707432e+01,2.781801e-03,2.780077e-03,8.327596e-01,0.5000,8.355406e-01,3.528468e-03,2.971494e-01,2.971494e-01,2.971494e-01,0.7940,,,,,,,,,,,,,,2.176851987838745,ok
ts,mup,tanh,256,3,4,6.715580e+01,2.852268e-03,2.780078e-03,7.521147e-01,0.5000,7.549309e-01,3.615502e-03,2.817789e-01,2.817789e-01,2.817789e-01,0.8100,,,,,,,,,,,,,,2.175595998764038,ok
ts,mup,tanh,512,0,1,8.380211e+01,1.440223e-03,1.435018e-03,4.875682e-01,0.5000,4.890058e-01,1.797613e-03,2.167459e-01,2.167459e-01,2.167459e-01,0.8562,,,,,,,,,,,,,,1.9011430740356445,ok
ts,mup,tanh,512,0,2,8.363576e+01,1.440223e-03,1.432512e-03,4.746911e-01,0.5000,4.761274e-01,1.797613e-03,2.110179e-01,2.110179e-01,2.110179e-01,0.8623,,,,,,,,,,,,,,1.9011430740356445,ok
ts,mup,tanh,512,0,3,8.370193e+01,1.440223e-03,1.433876e-03,5.367035e-01,0.5000,5.381405e-01,1.797613e-03,2.213807e-01,2.213807e-01,2.213807e-01,0.8528,,,,,,,,,,,,,,1.9011430740356445,ok
ts,mup,tanh,512,0,4,8.376379e+01,1.440223e-03,1.403507e-03,5.397659e-01,0.5000,5.411878e-01,1.797613e-03,2.267566e-01,2.267566e-01,2.267566e-01,0.8477,,,,,,,,,,,,,,1.9011430740356445,ok
ts,mup,tanh,512,1,2,8.312081e+01,1.435018e-03,1.432512e-03,4.860625e-01,0.5000,4.874962e-01,1.792191e-03,2.153857e-01,2.153857e-01,2.153857e-01,0.8562,,,,,,,,,,,,,,1.8942338228225708,ok
ts,mup,tanh,512,1,3,8.308904e+01,1.435018e-03,1.433876e-03,5.233849e-01,0.5000,5.248194e-01,1.792191e-03,2.199631e-01,2.199631e-01,2.199631e-01,0.8535,,,,,,,,,,,,,,1.8942338228225708,ok
ts,mup,tanh,512,1,4,8.392429e+01,1.435018e-03,1.403507e-03,4.841859e-01,0.5000,4.856052e-01,1.792191e-03,2.135310e-01,2.135310e-01,2.135310e-01,0.8598,,,,,,,,,,,,,,1.8942338228225708,ok
ts,mup,tanh,512,2,3,8.331925e+01,1.432512e-03,1.433876e-03,4.709426e-01,0.5000,4.723758e-01,1.787072e-03,2.102543e-01,2.102543e-01,2.102543e-01,0.8619,,,,,,,,,,,,,,1.8905502557754517,ok
ts,mup,tanh,512,2,4,8.384217e+01,1.432512e-03,1.403507e-03,5.287473e-01,0.5000,5.301653e-01,1.787072e-03,2.261728e-01,2.261728e-01,2.261728e-01,0.8515,,,,,,,,,,,,,,1.8905502557754517,ok
ts,mup,tanh,512,3,4,8.354448e+01,1.433876e-03,1.403507e-03,5.120177e-01,0.5000,5.134364e-01,1.781816e-03,2.202336e-01,2.202336e-01,2.202336e-01,0.8529,,,,,,,,,,,,,,1.8813430070877075,ok
ts,mup,tanh,1024,0,1,1.082021e+02,8.378605e-04,8.385768e-04,2.564395e-01,0.5000,2.572777e-01,1.021616e-03,1.450433e-01,1.450433e-01,1.450433e-01,0.9123,,,,,,,,,,,,,,1.7016246318817139,ok
ts,mup,tanh,1024,0,2,1.079404e+02,8.378605e-04,8.180505e-04,2.751035e-01,0.5000,2.759314e-01,1.021616e-03,1.506770e-01,1.506770e-01,1.506770e-01,0.9046,,,,,,,,,,,,,,1.7016246318817139,ok
ts,mup,tanh,1024,0,3,1.082345e+02,8.378605e-04,8.315558e-04,2.745305e-01,0.5000,2.753652e-01,1.021616e-03,1.504678e-01,1.504678e-01,1.504678e-01,0.9074,,,,,,,,,,,,,,1.7016246318817139,ok
ts,mup,tanh,1024,0,4,1.084484e+02,8.378605e-04,8.454128e-04,2.961755e-01,0.5000,2.970171e-01,1.021616e-03,1.559745e-01,1.559745e-01,1.559745e-01,0.9014,,,,,,,,,,,,,,1.7016246318817139,ok
ts,mup,tanh,1024,1,2,1.079149e+02,8.385769e-04,8.180506e-04,2.713846e-01,0.5000,2.722129e-01,1.024237e-03,1.499050e-01,1.499050e-01,1.499050e-01,0.9079,,,,,,,,,,,,,,1.7123210430145264,ok
ts,mup,tanh,1024,1,3,1.081714e+02,8.385769e-04,8.315557e-04,2.753140e-01,0.5000,2.761491e-01,1.024237e-03,1.503909e-01,1.503909e-01,1.503909e-01,0.9073,,,,,,,,,,,,,,1.7123210430145264,ok
ts,mup,tanh,1024,1,4,1.083837e+02,8.385769e-04,8.454128e-04,2.638140e-01,0.5000,2.646559e-01,1.024237e-03,1.445657e-01,1.445657e-01,1.445657e-01,0.9130,,,,,,,,,,,,,,1.7123210430145264,ok
ts,mup,tanh,1024,2,3,1.079516e+02,8.180506e-04,8.315557e-04,2.700267e-01,0.5000,2.708515e-01,9.985352e-04,1.505294e-01,1.505294e-01,1.505294e-01,0.9075,,,,,,,,,,,,,,1.701234221458435,ok
ts,mup,tanh,1024,2,4,1.080138e+02,8.180506e-04,8.454128e-04,2.655191e-01,0.5000,2.663509e-01,9.985352e-04,1.445869e-01,1.445869e-01,1.445869e-01,0.9117,,,,,,,,,,,,,,1.701234221458435,ok
ts,mup,tanh,1024,3,4,1.084122e+02,8.315558e-04,8.454127e-04,2.602934e-01,0.5000,2.611319e-01,1.015135e-03,1.477407e-01,1.477407e-01,1.477407e-01,0.9081,,,,,,,,,,,,,,1.6977771520614624,ok
ts,mup,tanh,2048,0,1,1.431957e+02,5.701953e-04,5.794496e-04,1.375533e-01,0.5000,1.381282e-01,6.804475e-04,9.392254e-02,9.392254e-02,9.392254e-02,0.9505,,,,,,,,,,,,,,1.5692050457000732,ok
ts,mup,tanh,2048,0,2,1.429191e+02,5.701953e-04,5.908069e-04,1.421751e-01,0.5000,1.427556e-01,6.804475e-04,9.705041e-02,9.705041e-02,9.705041e-02,0.9457,,,,,,,,,,,,,,1.5692050457000732,ok
ts,mup,tanh,2048,0,3,1.431047e+02,5.701953e-04,5.900639e-04,1.461913e-01,0.5000,1.467714e-01,6.804475e-04,9.760653e-02,9.760653e-02,9.760653e-02,0.9464,,,,,,,,,,,,,,1.5692050457000732,ok
ts,mup,tanh,2048,0,4,1.430685e+02,5.701953e-04,5.858120e-04,1.345828e-01,0.5000,1.351608e-01,6.804475e-04,9.096226e-02,9.096226e-02,9.096226e-02,0.9514,,,,,,,,,,,,,,1.5692050457000732,ok
ts,mup,tanh,2048,1,2,1.430588e+02,5.794496e-04,5.908069e-04,1.443547e-01,0.5000,1.449398e-01,6.914543e-04,9.504351e-02,9.504351e-02,9.504351e-02,0.9490,,,,,,,,,,,,,,1.5768531560897827,ok
ts,mup,tanh,2048,1,3,1.433595e+02,5.794496e-04,5.900640e-04,1.482603e-01,0.5000,1.488451e-01,6.914543e-04,9.764916e-02,9.764916e-02,9.764916e-02,0.9458,,,,,,,,,,,,,,1.5768531560897827,ok
ts,mup,tanh,2048,1,4,1.428957e+02,5.794496e-04,5.858120e-04,1.451925e-01,0.5000,1.457751e-01,6.914543e-04,9.577548e-02,9.577548e-02,9.577548e-02,0.9490,,,,,,,,,,,,,,1.5768531560897827,ok
ts,mup,tanh,2048,2,3,1.430567e+02,5.908069e-04,5.900640e-04,1.451224e-01,0.5000,1.457129e-01,7.036691e-04,9.924546e-02,9.924546e-02,9.924546e-02,0.9448,,,,,,,,,,,,,,1.5675650835037231,ok
ts,mup,tanh,2048,2,4,1.428225e+02,5.908069e-04,5.858120e-04,1.452061e-01,0.5000,1.457945e-01,7.036691e-04,9.552389e-02,9.552389e-02,9.552389e-02,0.9474,,,,,,,,,,,,,,1.5675650835037231,ok
ts,mup,tanh,2048,3,4,1.430708e+02,5.900640e-04,5.858119e-04,1.334659e-01,0.5000,1.340538e-01,7.024656e-04,9.026924e-02,9.026924e-02,9.026924e-02,0.9522,,,,,,,,,,,,,,1.5723661184310913,ok
ts,mup,tanh,4096,0,1,1.930967e+02,4.865651e-04,4.783992e-04,7.317873e-02,0.5000,7.366122e-02,5.685544e-04,5.645741e-02,5.645741e-02,5.645741e-02,0.9741,,,,,,,,,,,,,,1.5004501342773438,ok
ts,mup,tanh,4096,0,2,1.928881e+02,4.865651e-04,4.806401e-04,7.172358e-02,0.5000,7.220718e-02,5.685544e-04,5.570941e-02,5.570941e-02,5.570941e-02,0.9743,,,,,,,,,,,,,,1.5004501342773438,ok
ts,mup,tanh,4096,0,3,1.948018e+02,4.865651e-04,4.829911e-04,6.858819e-02,0.5000,6.907297e-02,5.685544e-04,5.389343e-02,5.389343e-02,5.389343e-02,0.9756,,,,,,,,,,,,,,1.5004501342773438,ok
ts,mup,tanh,4096,0,4,1.931188e+02,4.865651e-04,4.864356e-04,7.150748e-02,0.5000,7.199398e-02,5.685544e-04,5.537841e-02,5.537841e-02,5.537841e-02,0.9754,,,,,,,,,,,,,,1.5004501342773438,ok
ts,mup,tanh,4096,1,2,1.921759e+02,4.783992e-04,4.806400e-04,7.346627e-02,0.5000,7.394579e-02,5.575590e-04,5.579050e-02,5.579050e-02,5.579050e-02,0.9752,,,,,,,,,,,,,,1.4825811386108398,ok
ts,mup,tanh,4096,1,3,1.937276e+02,4.783992e-04,4.829910e-04,7.133238e-02,0.5000,7.181308e-02,5.575590e-04,5.441771e-02,5.441771e-02,5.441771e-02,0.9752,,,,,,,,,,,,,,1.4825811386108398,ok
ts,mup,tanh,4096,1,4,1.922264e+02,4.783992e-04,4.864355e-04,6.777282e-02,0.5000,6.825524e-02,5.575590e-04,5.341934e-02,5.341934e-02,5.341934e-02,0.9768,,,,,,,,,,,,,,1.4825811386108398,ok
ts,mup,tanh,4096,2,3,1.936089e+02,4.806399e-04,4.829910e-04,7.256788e-02,0.5000,7.304969e-02,5.604958e-04,5.685189e-02,5.685189e-02,5.685189e-02,0.9757,,,,,,,,,,,,,,1.4691102504730225,ok
ts,mup,tanh,4096,2,4,1.919547e+02,4.806399e-04,4.864356e-04,7.057478e-02,0.5000,7.105832e-02,5.604958e-04,5.404536e-02,5.404536e-02,5.404536e-02,0.9756,,,,,,,,,,,,,,1.4691102504730225,ok
ts,mup,tanh,4096,3,4,1.937509e+02,4.829910e-04,4.864356e-04,6.995488e-02,0.5000,7.043960e-02,5.635502e-04,5.424838e-02,5.424838e-02,5.424838e-02,0.9764,,,,,,,,,,,,,,1.518717885017395,ok
ts,mup,swish,64,0,1,3.784650e+01,2.455825e-03,2.984127e-03,8.846357e-01,0.5000,8.873557e-01,3.303227e-03,2.466460e-01,2.466460e-01,2.466460e-01,0.8292,,,,,,,,,,,,,,3.11716628074646,ok
ts,mup,swish,64,0,2,3.826083e+01,2.455825e-03,3.619661e-03,9.252073e-01,0.5000,9.282450e-01,3.303227e-03,2.530019e-01,2.530019e-01,2.530019e-01,0.8247,,,,,,,,,,,,,,3.11716628074646,ok
ts,mup,swish,64,0,3,3.790250e+01,2.455825e-03,2.777353e-03,8.303960e-01,0.5000,8.330126e-01,3.303227e-03,2.427646e-01,2.427646e-01,2.427646e-01,0.8317,,,,,,,,,,,,,,3.11716628074646,ok
ts,mup,swish,64,0,4,3.836187e+01,2.455825e-03,3.111389e-03,8.496083e-01,0.5000,8.523919e-01,3.303227e-03,2.454473e-01,2.454845e-01,2.454473e-01,0.8287,,,,,,,,,,,,,,3.11716628074646,ok
ts,mup,swish,64,1,2,3.887514e+01,2.984126e-03,3.619661e-03,9.002754e-01,0.5000,9.035773e-01,4.008329e-03,2.536128e-01,2.536128e-01,2.536128e-01,0.8231,,,,,,,,,,,,,,3.1313395500183105,ok
ts,mup,swish,64,1,3,3.788340e+01,2.984126e-03,2.777354e-03,8.763813e-01,0.5000,8.792621e-01,4.008329e-03,2.462425e-01,2.462425e-01,2.462425e-01,0.8298,,,,,,,,,,,,,,3.1313395500183105,ok
ts,mup,swish,64,1,4,3.880020e+01,2.984126e-03,3.111389e-03,9.212233e-01,0.5000,9.242710e-01,4.008329e-03,2.527274e-01,2.527274e-01,2.527274e-01,0.8257,,,,,,,,,,,,,,3.1313395500183105,ok
