mode,regime,act,width,seedA,seedB,dnorm,rq_t0.000,rq_t0.050,rq_t0.100,rq_t0.150,rq_t0.200,rq_t0.250,rq_t0.300,rq_t0.350,rq_t0.400,rq_t0.450,rq_t0.500,rq_t0.550,rq_t0.600,rq_t0.650,rq_t0.700,rq_t0.750,rq_t0.800,rq_t0.850,rq_t0.900,rq_t0.950,rq_t1.000,rq_min,rq_max,t_argmin,accA,accB,status
mlp,ntk,tanh,512,1,3,1.096886e+03,2.276657e-06,3.071235e-06,4.013752e-06,4.968587e-06,5.671852e-06,5.792445e-06,5.114212e-06,3.733539e-06,2.087537e-06,7.704458e-07,2.766171e-07,8.052135e-07,2.173397e-06,3.865155e-06,5.245714e-06,5.869211e-06,5.672887e-06,4.912237e-06,3.933378e-06,2.993204e-06,2.213861e-06,2.766171e-07,5.869211e-06,0.5000,0.9122,0.9167,ok
mlp,ntk,tanh,512,1,4,1.096510e+03,2.319773e-06,3.121450e-06,4.084054e-06,5.066793e-06,5.783732e-06,5.881511e-06,5.151280e-06,3.725712e-06,2.070125e-06,7.666246e-07,2.614581e-07,7.144232e-07,1.965994e-06,3.596227e-06,5.070211e-06,5.938535e-06,6.010294e-06,5.405448e-06,4.439334e-06,3.424570e-06,2.548003e-06,2.614581e-07,6.010294e-06,0.5000,0.9122,0.9142,ok
mlp,ntk,tanh,512,2,3,1.096279e+03,2.292562e-06,3.150882e-06,4.199541e-06,5.274042e-06,6.042002e-06,6.121933e-06,5.333113e-06,3.853624e-06,2.155781e-06,8.085795e-07,2.678180e-07,7.273952e-07,2.053301e-06,3.805453e-06,5.376761e-06,6.243974e-06,6.213616e-06,5.477236e-06,4.420097e-06,3.371752e-06,2.498601e-06,2.678180e-07,6.243974e-06,0.5000,0.9125,0.9167,ok
mlp,ntk,tanh,512,2,4,1.096079e+03,2.242191e-06,3.030892e-06,3.981242e-06,4.945394e-06,5.623798e-06,5.663678e-06,4.892724e-06,3.485468e-06,1.902467e-06,6.841197e-07,2.452407e-07,7.400357e-07,2.008676e-06,3.613264e-06,4.987641e-06,5.680628e-06,5.563840e-06,4.843881e-06,3.871433e-06,2.928903e-06,2.151763e-06,2.452407e-07,5.680628e-06,0.5000,0.9125,0.9142,ok
mlp,ntk,tanh,512,3,4,1.096683e+03,2.071286e-06,2.729848e-06,3.489927e-06,4.232135e-06,4.741109e-06,4.763971e-06,4.156158e-06,3.020432e-06,1.705655e-06,6.596390e-07,2.453187e-07,6.073115e-07,1.622350e-06,2.944371e-06,4.132653e-06,4.819641e-06,4.856656e-06,4.355703e-06,3.579796e-06,2.775095e-06,2.081766e-06,2.453187e-07,4.856656e-06,0.5000,0.9167,0.9142,ok
mlp,ntk,tanh,1024,0,1,1.837120e+03,9.347109e-07,1.280207e-06,1.691579e-06,2.101228e-06,2.382189e-06,2.391791e-06,2.061402e-06,1.461619e-06,7.847836e-07,2.615972e-07,6.931111e-08,2.741840e-07,8.125186e-07,1.503476e-06,2.105358e-06,2.417581e-06,2.377234e-06,2.071324e-06,1.652619e-06,1.244549e-06,9.071071e-07,6.931111e-08,2.417581e-06,0.5000,0.912,0.9117,ok
mlp,ntk,tanh,1024,0,2,1.838052e+03,9.562649e-07,1.313692e-06,1.743795e-06,2.174794e-06,2.468701e-06,2.473277e-06,2.122848e-06,1.498870e-06,8.022584e-07,2.697002e-07,8.192513e-08,3.021482e-07,8.553779e-07,1.547102e-06,2.130550e-06,2.413689e-06,2.349130e-06,2.034347e-06,1.621202e-06,1.225349e-06,8.997387e-07,8.192513e-08,2.473277e-06,0.5000,0.912,0.9133,ok
mlp,ntk,tanh,1024,0,3,1.837119e+03,8.931131e-07,1.227380e-06,1.631447e-06,2.043493e-06,2.339315e-06,2.371307e-06,2.061040e-06,1.472565e-06,7.985128e-07,2.733980e-07,7.595966e-08,2.688028e-07,7.838076e-07,1.444769e-06,2.026820e-06,2.344215e-06,2.329817e-06,2.052496e-06,1.652411e-06,1.252426e-06,9.169170e-07,7.595966e-08,2.371307e-06,0.5000,0.912,0.9089,ok
mlp,ntk,tanh,1024,0,4,1.837547e+03,8.703249e-07,1.193844e-06,1.583363e-06,1.980771e-06,2.270588e-06,2.312944e-06,2.027434e-06,1.467679e-06,8.148409e-07,2.941915e-07,8.182583e-08,2.492664e-07,7.447422e-07,1.401600e-06,1.988253e-06,2.307691e-06,2.294520e-06,2.025807e-06,1.640766e-06,1.254726e-06,9.276151e-07,8.182583e-08,2.312944e-06,0.5000,0.912,0.9109,ok
mlp,ntk,tanh,1024,1,2,1.838580e+03,9.449566e-07,1.306973e-06,1.747707e-06,2.189096e-06,2.480487e-06,2.467349e-06,2.103300e-06,1.487774e-06,8.149907e-07,2.975763e-07,9.332079e-08,2.606569e-07,7.510411e-07,1.420547e-06,2.056896e-06,2.444147e-06,2.468710e-06,2.185337e-06,1.755251e-06,1.325034e-06,9.687427e-07,9.332079e-08,2.480487e-06,0.5000,0.9117,0.9133,ok
mlp,ntk,tanh,1024,1,3,1.836546e+03,9.560687e-07,1.311924e-06,1.733881e-06,2.148619e-06,2.424017e-06,2.417747e-06,2.067009e-06,1.449562e-06,7.644653e-07,2.474355e-07,7.599226e-08,3.082753e-07,8.625732e-07,1.538397e-06,2.091502e-06,2.344701e-06,2.265586e-06,1.952844e-06,1.550092e-06,1.166248e-06,8.517496e-07,7.599226e-08,2.424017e-06,0.5000,0.9117,0.9089,ok
mlp,ntk,tanh,1024,1,4,1.837251e+03,9.146519e-07,1.246813e-06,1.646699e-06,2.058306e-06,2.367037e-06,2.427788e-06,2.147321e-06,1.567329e-06,8.717838e-07,3.072693e-07,7.508519e-08,2.563122e-07,7.867176e-07,1.477056e-06,2.082596e-06,2.407603e-06,2.389204e-06,2.103857e-06,1.695049e-06,1.286412e-06,9.429877e-07,7.508519e-08,2.427788e-06,0.5000,0.9117,0.9109,ok
mlp,ntk,tanh,1024,2,3,1.837545e+03,9.342595e-07,1.298016e-06,1.745551e-06,2.210044e-06,2.547720e-06,2.583543e-06,2.231898e-06,1.581628e-06,8.553473e-07,2.987560e-07,8.684079e-08,2.787922e-07,8.111375e-07,1.517009e-06,2.174815e-06,2.579674e-06,2.620305e-06,2.335250e-06,1.880878e-06,1.416732e-06,1.029370e-06,8.684079e-08,2.620305e-06,0.5000,0.9133,0.9089,ok
mlp,ntk,tanh,1024,2,4,1.836386e+03,1.067436e-06,1.470856e-06,1.951678e-06,2.412823e-06,2.685944e-06,2.618736e-06,2.184509e-06,1.503845e-06,7.886174e-07,2.643427e-07,9.427709e-08,3.298249e-07,8.966948e-07,1.612928e-06,2.242535e-06,2.581598e-06,2.549270e-06,2.222827e-06,1.767006e-06,1.322376e-06,9.568234e-07,9.427709e-08,2.685944e-06,0.5000,0.9133,0.9109,ok
mlp,ntk,tanh,1024,3,4,1.836699e+03,9.112286e-07,1.240959e-06,1.634174e-06,2.026790e-06,2.296893e-06,2.306865e-06,1.991474e-06,1.419015e-06,7.715680e-07,2.672012e-07,7.670608e-08,2.675612e-07,7.798642e-07,1.437720e-06,2.009874e-06,2.309562e-06,2.278494e-06,1.994449e-06,1.598243e-06,1.207735e-06,8.825147e-07,7.670608e-08,2.309562e-06,0.5000,0.9089,0.9109,ok
mlp,ntk,tanh,2048,0,1,3.272840e+03,3.686598e-07,5.184507e-07,7.013963e-07,8.853294e-07,1.008000e-06,1.002509e-06,8.442269e-07,5.769743e-07,2.934466e-07,8.839967e-08,2.273939e-08,1.133874e-07,3.333753e-07,6.128534e-07,8.548421e-07,9.762384e-07,9.511586e-07,8.175188e-07,6.407602e-07,4.726634e-07,3.370175e-07,2.273939e-08,1.008000e-06,0.5000,0.9132,0.9112,ok
mlp,ntk,tanh,2048,0,2,3.275438e+03,3.157797e-07,4.412800e-07,5.955916e-07,7.561920e-07,8.756935e-07,8.962335e-07,7.857866e-07,5.672264e-07,3.125728e-07,1.087378e-07,2.167974e-08,7.805404e-08,2.617955e-07,5.169487e-07,7.600713e-07,9.095543e-07,9.235073e-07,8.200560e-07,6.577832e-07,4.932178e-07,3.564090e-07,2.167974e-08,9.235073e-07,0.5000,0.9132,0.9125,ok
mlp,ntk,tanh,2048,0,3,3.275600e+03,3.357529e-07,4.747183e-07,6.486617e-07,8.318971e-07,9.683378e-07,9.893870e-07,8.588553e-07,6.080227e-07,3.251258e-07,1.086896e-07,2.580822e-08,9.798179e-08,3.027819e-07,5.780573e-07,8.336424e-07,9.819475e-07,9.816973e-07,8.594135e-07,6.813239e-07,5.059293e-07,3.622504e-07,2.580822e-08,9.893870e-07,0.5000,0.9132,0.9126,ok
mlp,ntk,tanh,2048,0,4,3.275796e+03,3.255840e-07,4.539705e-07,6.114619e-07,7.752871e-07,8.972316e-07,9.169808e-07,7.997856e-07,5.700053e-07,3.058134e-07,9.987680e-08,2.003182e-08,9.060644e-08,2.891349e-07,5.507658e-07,7.864042e-07,9.182922e-07,9.154405e-07,8.032850e-07,6.393636e-07,4.760736e-07,3.410436e-07,2.003182e-08,9.182922e-07,0.5000,0.9132,0.913,ok
mlp,ntk,tanh,2048,1,2,3.275461e+03,3.626067e-07,5.092241e-07,6.879024e-07,8.689944e-07,9.948602e-07,9.995868e-07,8.521004e-07,5.895669e-07,3.045407e-07,9.540279e-08,2.605702e-08,1.141398e-07,3.320650e-07,6.107433e-07,8.554225e-07,9.830051e-07,9.647459e-07,8.357991e-07,6.605633e-07,4.914174e-07,3.534255e-07,2.605702e-08,9.995868e-07,0.5000,0.9112,0.9125,ok
mlp,ntk,tanh,2048,1,3,3.274255e+03,3.703382e-07,5.251755e-07,7.153565e-07,9.037496e-07,1.020607e-06,1.000853e-06,8.337435e-07,5.701588e-07,2.950482e-07,9.361724e-08,2.384893e-08,1.044920e-07,3.131398e-07,5.879863e-07,8.413992e-07,9.906884e-07,9.935257e-07,8.691647e-07,6.828197e-07,4.989488e-07,3.506545e-07,2.384893e-08,1.020607e-06,0.5000,0.9112,0.9126,ok
